name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Torry Cornett,26,11,16.6,1.6,5.0,.326,1.5,4.3,.336,0.2,0.6,.250,0.9,1.5,.575,1.1,1.7
Joel Cornette,128,107,28.7,3.6,6.5,.545,3.6,6.5,.545,0.0,0.0,.000,1.5,3.3,.453,,
Jordan Cornette,126,76,22.7,1.5,4.0,.368,0.9,2.0,.431,0.6,1.9,.302,0.4,0.7,.585,1.5,3.0
Steven Cornette,23,3,14.4,2.2,6.0,.367,1.3,2.7,.492,0.9,3.3,.263,0.8,1.1,.720,0.7,1.5
Lee Corning,4,0,1.3,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0
Cliff Cornish,57,7,11.1,0.9,2.5,.380,0.9,2.5,.383,0.0,0.0,.000,0.6,1.0,.643,0.9,1.4
Jaron Cornish,60,47,26.2,3.3,8.3,.391,2.3,5.2,.450,0.9,3.1,.293,1.6,2.4,.664,0.7,3.4
Jordan Cornish,127,70,24.5,2.6,7.2,.356,1.3,3.6,.375,1.2,3.6,.337,1.4,2.1,.652,0.3,2.5
Josh Cornish,9,1,12.3,0.8,3.7,.212,0.2,0.7,.333,0.6,3.0,.185,0.6,0.7,.833,0.2,1.1
Kevin Cornish,53,6,18.5,1.8,3.5,.516,,,,,,,1.0,1.8,.553,2.7,1.4
Kevin Cornish,19,0,6.9,0.3,0.6,.455,0.4,0.5,.800,0.7,0.6,0.2,0.0,0.5,,0.9,
Nate Cornish,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Rollie Cornish,61,,,1.5,4.2,.351,0.4,0.7,.614,1.9,,,,,1.4,3.4,
Ryan Cornish,11,0,17.5,2.6,6.4,.414,1.5,2.9,.500,1.2,3.5,.342,1.0,1.6,.611,0.1,1.6
Wesley Cornish,50,19,14.8,1.1,2.4,.442,1.1,2.4,.442,0.0,0.0,,0.9,1.4,.643,,
Eric Cornley,26,,4.1,0.2,0.6,.250,,,,,,,0.5,0.5,.857,0.5,0.1
Hank Cornley,114,57,30.4,4.8,10.2,.475,,,,,,,2.2,3.0,.720,6.1,1.4
Jamelle Cornley,122,110,33.2,5.3,10.3,.511,5.1,9.8,.521,0.2,0.5,.333,2.2,3.8,.585,2.2,4.0
Henry Corns,40,,,1.1,3.3,.338,0.8,1.3,.577,1.9,,,,,1.5,3.0,
John Cornuelle,22,,,0.2,0.7,.333,0.4,0.2,2.000,0.8,,,,,0.2,0.8,
Jason Cornute,20,1,5.6,0.7,2.1,.333,0.3,0.6,.417,0.5,1.5,.300,0.5,0.7,.769,0.1,0.3
Jeff Cornute,3,1,1.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,,
Jaheam Cornwall,132,77,26.1,3.2,7.4,.432,1.4,3.0,.465,1.8,4.4,.409,1.3,1.7,.760,0.3,2.5
Jim Cornwall,46,,,2.1,5.1,.416,1.5,2.1,.719,1.7,,,,,1.4,5.7,
Richard Cornwall,75,0,,4.1,9.4,.431,2.9,3.4,.861,3.0,2.3,,,,1.9,11.0,
David Cornwell,31,17,21.4,3.0,6.6,.449,2.6,5.6,.471,0.3,1.0,.323,1.7,2.8,.598,1.5,2.6
Ed Cornwell,57,11,14.0,0.8,2.0,.388,,,,,,,0.6,0.9,.640,1.2,0.6
Frank Cornwell,5,0,1.0,0.2,0.4,.500,0.0,0.0,,0.0,0.0,,,,0.0,0.4,
John Cornwell,77,0,6.5,0.9,1.8,.486,0.8,1.3,.563,0.1,0.5,.282,0.3,0.4,.676,,
_ Cornwell,5,,,0.4,1.0,.400,0.0,0.0,,,,,,,0.2,0.8,
JR Coronado,68,48,21.1,1.9,3.6,.533,1.9,3.6,.533,0.0,0.0,,1.0,1.9,.515,2.3,4.5
Mario Coronado,47,9,7.2,0.7,1.1,.640,,,,,,,0.4,0.7,.606,1.1,0.2
Deshawn Corprew,37,1,13.5,2.0,3.6,.560,1.5,2.3,.655,0.5,1.4,.400,0.4,0.6,.667,1.0,2.4
_ Corral,3,,,0.0,0.3,.000,0.0,0.3,.000,0.3,,,,,0.0,0.0,
Marcelo Correa,112,91,23.1,2.4,4.9,.500,2.4,4.8,.507,0.0,0.1,.111,1.9,2.9,.664,,
Mory Correa,55,20,16.1,1.8,3.3,.541,1.8,3.3,.541,0.0,0.0,,1.4,2.3,.581,,
Gary Correia,124,29,16.6,0.7,2.5,.292,0.2,0.7,.282,0.5,1.8,.295,0.4,0.6,.625,0.2,1.1
Al Correll,60,,,3.0,6.8,.435,2.5,3.2,.791,4.6,,,,,2.0,8.5,
Brian Correll,47,,,3.4,7.5,.448,1.0,1.3,.774,1.6,,,,,,7.7,
Dane Correll,105,,,2.7,6.6,.405,,,,,,,1.2,1.7,.700,1.9,
Dan Correnti,42,,,1.3,3.5,.381,1.0,1.6,.627,1.7,,,,,1.6,3.7,
Brian Corrie,39,,7.7,0.9,2.1,.444,0.8,1.2,.674,1.5,0.5,0.2,0.1,0.8,1.5,2.6,
Brennan Corrigan,4,0,1.8,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,0.0,0.0,,0.0,0.0
Clare Corrigan,,,,,,.000,,,.500,,,,,,,,
Jim Corrigan,9,,2.4,0.1,0.1,1.000,0.2,0.2,1.000,0.1,0.3,0.1,0.0,0.2,0.3,0.4,
Mike Corrigan,47,,,3.9,4.7,.836,2.1,3.2,.667,3.8,,,,,2.0,10.0,
Sean Corrigan,68,21,13.0,1.9,4.8,.388,1.0,2.4,.400,0.9,2.4,.377,0.5,0.8,.585,0.6,1.5
Tom Corrigan,22,,,0.5,0.9,.600,0.5,0.9,.600,0.0,0.0,,0.4,0.7,.533,,
_ Corrigan,58,,,2.8,7.4,.372,1.0,1.7,.586,5.4,1.7,,,,1.8,6.5,
Rich Corsetto,51,,,7.5,16.4,.460,3.2,4.6,.695,5.3,,,,,2.9,18.2,
Micheal Corsey,29,,,2.0,4.5,.450,1.0,2.1,.500,,,,,,,5.1,
John Corso,33,,,0.8,1.6,.538,,,,,,,0.2,0.7,.364,1.2,0.3
Craig Corson,71,,,0.4,1.0,.437,0.4,0.7,.569,1.7,0.4,,,,1.0,1.3,
Bijan Cortes,13,0,10.0,0.7,1.0,.692,0.5,0.8,.636,0.2,0.2,1.000,0.4,0.4,1.000,0.1,1.2
Frank Cortes,54,0,17.2,6.8,14.6,.466,2.4,3.6,.660,4.3,2.2,,,,2.7,16.0,
Anjay Cortez,16,0,16.4,1.8,3.9,.444,1.6,3.1,.531,0.1,0.9,.143,0.4,1.4,.273,1.1,2.0
Casey Cortez,6,0,1.8,0.3,0.5,.667,0.2,0.3,.500,0.2,0.2,1.000,0.0,0.0,,0.2,0.0
Gabriel Cortez,14,2,2.0,0.1,0.4,.333,0.1,0.4,.400,0.0,0.1,.000,0.3,0.4,.667,0.0,0.2
Joe Cortez,6,,,0.3,0.8,.400,0.0,0.5,.000,0.0,0.0,,,,0.5,0.7,
Joey Cortez,12,2,7.5,1.0,1.8,.545,1.0,1.8,.571,0.0,0.1,.000,0.2,0.4,.400,0.4,0.8
Matt Cortez,20,20,7.4,0.6,1.4,.407,0.0,0.0,,0.6,1.4,.407,0.2,0.2,1.000,,
Paul Corum,9,,2.3,0.6,1.1,.500,0.2,0.4,.500,0.7,,,,,0.2,1.3,
Tom Corvin,4,0,,0.3,0.3,1.000,0.0,0.0,,0.0,0.0,,,0.3,0.0,0.5,
Anthony Corwin,10,,,0.0,0.4,.000,0.0,0.2,.000,0.0,0.2,.000,0.2,0.6,.333,,
Greg Cory,42,17,,1.2,2.8,.436,0.8,1.4,.576,1.8,2.6,,,,2.4,3.2,
Donny Coryell,55,,19.1,2.5,5.6,.444,2.1,4.5,.462,0.4,1.1,.373,1.7,2.5,.657,,
Corky Corzine,52,,17.1,1.9,4.1,.479,1.1,1.4,.757,4.2,,,,,,5.0,
Corky Corzine,4,,,0.8,2.0,.375,0.0,0.0,,2.0,,,,,0.8,1.5,
Dave Corzine,111,,,7.1,14.5,.492,2.9,3.9,.741,10.4,3.2,,,,2.7,17.1,
Aaron Cosby,118,105,30.0,3.3,9.1,.367,1.3,3.5,.363,2.1,5.6,.369,2.0,2.6,.779,0.4,2.4
Attila Cosby,78,75,27.2,3.7,7.7,.485,3.7,7.5,.491,0.1,0.2,.267,1.2,1.7,.669,,
Damian Cosby,5,0,25.2,2.0,5.0,.400,1.2,3.4,.353,0.8,1.6,.500,1.6,2.2,.727,,
Dave Cosby,28,,,1.9,5.4,.349,1.1,1.8,.608,2.1,,,,,1.6,4.9,
Dax Cosby,101,37,17.9,1.3,3.3,.399,1.3,3.1,.415,0.0,0.2,.182,0.6,1.0,.627,,
Wayne Cosby,11,,4.9,0.8,1.7,.474,0.9,1.2,.769,1.1,0.5,,,0.7,1.1,2.5,
Dhamir Cosby-Roundtree,111,17,13.1,1.3,1.9,.689,1.3,1.9,.689,0.0,0.0,,0.6,0.9,.701,1.4,2.0
Glenn Cosey,63,62,35.9,5.2,12.1,.429,2.1,4.7,.448,3.1,7.4,.417,3.6,4.3,.831,0.5,2.7
Joe Cosey,52,,,3.5,8.3,.424,2.1,2.5,.823,6.1,1.4,,,,2.5,9.1,
Casey Cosgrove,58,51,25.1,1.7,5.0,.351,0.4,1.2,.314,1.4,3.8,.362,0.9,1.3,.680,0.4,1.8
Pat Cosgrove,92,36,19.5,2.8,5.9,.466,2.6,5.5,.476,0.1,0.4,.314,0.9,1.2,.737,,
_ Cosgrove,1,,,0.0,,,0.0,0.0,,,,,,,1.0,0.0,
Jim Coshow,74,,,3.0,8.6,.354,2.9,4.0,.724,8.2,,,,,2.4,9.0,
Kresimir Cosic,79,,,7.2,14.7,.487,4.8,6.1,.787,11.6,,,,,2.8,19.2,
Milija Cosic,59,3,15.9,2.1,4.5,.470,1.6,3.2,.519,0.5,1.3,.351,0.8,1.1,.727,1.1,1.6
Carl Cosimano,92,0,11.5,1.3,3.1,.415,,,,,,,0.7,1.0,.764,0.9,1.2
Dimitri Cosmios,12,0,1.4,0.2,0.6,.286,0.2,0.4,.400,0.0,0.2,.000,0.1,0.2,.500,,
Latio Cosmos,3,0,4.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.3
Bob Cosner,11,,,0.5,0.6,.714,0.1,0.3,.333,0.4,,,,,0.8,1.0,
Charley Cost,14,,,1.1,3.5,.306,0.9,1.9,.500,2.4,,,,,2.1,3.1,
Alfonso Costa,3,0,2.0,0.0,2.3,.000,0.0,1.7,.000,0.0,0.7,.000,0.0,0.0,,0.3,0.0
Clark Costa,2,0,3.0,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,0.5,3.5,.143,,
Martin Costa,43,,,3.4,,,3.1,4.8,.647,,,,,,1.5,10.0,
Kingsley Costain,77,13,20.2,2.8,6.8,.412,0.9,2.1,.426,1.9,4.7,.406,0.9,1.1,.805,0.3,1.1
Gary Costanzo,10,,,0.5,1.6,.313,0.4,0.8,.500,0.7,,,,,,1.4,
Eugene Costello,63,60,34.7,4.1,10.1,.405,2.7,5.7,.481,1.3,4.4,.305,4.2,5.8,.731,0.6,3.2
Francis Costello,86,,33.6,3.3,7.0,.472,1.8,2.4,.760,4.5,2.9,,,,3.2,8.5,
Frank Costello,6,,,0.7,1.3,.500,0.5,0.5,1.000,0.3,,,,,0.5,1.8,
Joe Costello,38,1,4.3,0.3,0.6,.417,,,,,,,0.2,0.3,.600,0.6,0.3
Justin Costello,10,0,2.8,0.2,0.7,.286,0.0,0.0,,0.2,0.7,.286,0.3,0.5,.600,0.0,0.2
Larry Costello,84,,,5.7,13.3,.426,3.8,5.1,.751,3.3,1.7,,,,2.0,15.2,
Mark Costello,65,,,0.9,2.1,.425,1.1,1.5,.750,1.1,,,,,0.4,2.9,
Matt Costello,138,62,16.5,2.4,4.2,.567,2.3,4.1,.576,0.0,0.1,.167,1.3,1.8,.713,1.7,2.9
Mike Costello,112,29,21.6,2.5,6.7,.374,0.7,1.9,.397,1.8,4.8,.366,0.6,0.9,.720,,
Olive Costello,17,,,0.2,0.9,.250,0.4,0.7,.500,1.5,0.1,,,,1.4,0.8,
Patrick Costello,14,0,2.6,0.1,0.2,.333,0.1,0.2,.333,0.0,0.0,,0.1,0.1,1.000,0.1,0.6
Paul Costello,34,,,2.2,5.6,.402,1.4,2.5,.560,2.6,,,,,1.9,5.9,
Richie Costello,49,,,1.1,2.8,.384,0.4,0.7,.559,1.0,,,,,1.0,2.6,
Tom Costello,10,,,0.4,1.8,.222,0.2,0.4,.500,1.9,,,,,0.7,1.0,
Vin Costello,67,,,3.5,7.5,.466,1.8,2.3,.764,2.6,0.6,,,,1.2,8.8,
Rich Costi,9,,,0.9,3.9,.229,0.0,0.3,.000,0.8,,,,,0.1,1.8,
Dan Costigan,31,1,,0.4,1.1,.324,,,,,,,0.2,0.5,.333,0.4,0.6
Don Costigan,2,,,0.0,0.5,.000,,,,,,,0.0,0.0,,,0.5
John Costigan,,,,,,,,,,,,,,,,,
Pat Costigan,63,,,1.8,3.7,.494,1.1,1.5,.734,2.7,0.7,,,,1.4,4.7,
Sean Costigan,21,1,10.2,0.6,2.2,.261,0.4,1.3,.286,0.2,0.9,.222,0.1,0.3,.286,0.6,0.6
Brandon Costner,101,84,28.8,4.0,9.2,.439,2.6,5.2,.511,1.4,4.0,.345,3.2,4.3,.749,1.3,4.6
Jim Costner,47,4,10.5,1.0,1.8,.523,0.9,1.6,.545,0.1,0.2,.333,0.3,0.5,.542,,
Jimmy Costner,26,,13.0,2.0,3.5,.565,2.0,3.5,.565,0.0,0.0,,0.9,1.6,.561,,
Jordan Costner,77,3,16.4,0.8,2.3,.344,0.5,1.2,.376,0.4,1.1,.310,0.6,1.1,.585,1.0,1.2
Tony Costner,120,120,33.8,5.3,10.4,.508,,,,,,,3.9,5.3,.735,7.9,1.1
Kyle Coston,93,50,17.5,1.7,4.6,.362,0.8,2.0,.384,0.9,2.6,.345,0.9,1.5,.647,0.7,1.9
Sam Coston,50,,,3.8,9.3,.403,3.0,3.7,.815,5.0,,,,,3.3,10.5,
Ed Cota,138,103,33.6,3.2,7.0,.452,2.5,5.2,.480,0.7,1.8,.372,2.1,2.9,.734,,
George Cotal,59,1,7.4,0.4,1.4,.263,0.2,0.7,.209,0.2,0.6,.324,0.2,0.5,.406,0.2,0.8
Bernard Cote,79,18,9.0,0.8,2.0,.384,0.4,1.0,.438,0.3,1.0,.329,0.3,0.6,.553,0.3,0.9
Bob Cote,13,,,0.2,1.1,.214,0.5,0.8,.600,1.2,,,,,0.6,0.9,
Jerrard Cote,25,,,2.8,6.3,.439,1.9,2.9,.653,4.6,,,,,2.6,7.4,
Ron Cote,47,,,3.5,9.2,.382,1.1,1.7,.692,2.6,,,,,1.7,8.2,
Dave Coterill,21,,,0.7,2.2,.304,0.8,1.4,.533,1.0,,,,,1.3,2.1,
Kevin Cotherman,62,,,1.1,2.3,.479,,,,,,,0.9,1.2,.730,1.1,1.4
Glenn Cothern,35,,,4.3,12.4,.349,1.7,3.0,.571,4.2,,,,,0.8,10.4,
Jim Cothern,27,,,0.7,2.7,.278,0.6,0.9,.625,2.3,,,,,0.6,2.0,
Jonathan Cothran,6,0,2.7,0.2,0.7,.250,0.2,0.5,.333,0.0,0.2,.000,0.0,0.3,.000,0.3,0.3
Keith Cothran,121,54,26.1,4.1,9.0,.451,3.3,6.6,.503,0.8,2.5,.311,1.7,2.7,.648,1.0,1.7
Mitch Cothran,14,0,2.8,0.1,0.6,.250,0.1,0.4,.200,0.1,0.2,.333,0.6,0.6,.889,,
Alan Cotler,77,,,2.4,5.7,.413,1.4,2.1,.683,1.6,,,,,1.8,6.1,
Shane Cotner,77,,,3.2,6.8,.481,1.6,2.3,.716,3.6,1.5,,,,2.3,8.1,
Shanta Cotright,59,29,30.5,5.5,11.2,.492,4.8,9.1,.523,0.8,2.1,.360,3.7,5.4,.685,,
Justin Cotten,25,1,3.0,0.2,1.0,.208,0.1,0.4,.333,0.1,0.6,.133,0.1,0.1,1.000,0.0,0.4
Rich Cotten,80,,,3.4,6.8,.495,1.1,1.8,.600,7.0,0.4,,,,2.6,7.8,
Tyrell Cotten,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Jim Cotter,14,,,0.2,0.6,.333,0.3,0.5,.571,,,,,,0.7,0.7,
Tom Cotter,23,3,4.8,0.2,0.7,.333,0.2,0.7,.333,0.0,0.0,,0.1,0.2,.600,0.3,0.8
_ Cotterell,6,,,0.3,0.7,.500,0.5,0.7,.750,0.7,,,,,0.3,1.2,
John Cottingham,92,1,,1.7,3.6,.468,1.1,1.5,.727,2.8,1.0,,,1.0,1.8,4.4,
Tyler Cottingham,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Josh Cottle,37,0,16.7,1.1,3.2,.350,0.8,2.2,.383,0.3,1.0,.278,1.9,2.6,.729,0.1,1.0
Wayne Cottle,8,,,0.6,1.4,.455,0.1,0.4,.333,,,,,,0.9,1.4,
_ Cottle,1,,,0.0,0.0,,0.0,0.0,,2.0,,,,,0.0,0.0,
Ruben Cotto,7,0,12.4,1.3,3.9,.333,0.6,1.3,.444,0.7,2.6,.278,0.6,0.7,.800,0.3,0.7
Allen Cotton,53,44,25.6,3.8,7.3,.521,,,,,,,1.2,1.8,.670,5.5,1.3
Armani Cotton,109,85,21.8,2.0,5.0,.390,1.2,2.6,.449,0.8,2.4,.327,1.7,2.2,.759,1.3,3.7
Bill Cotton,8,,,2.1,6.4,.333,1.5,1.9,.800,2.4,,,,,1.9,5.8,
Billy Cotton,21,0,8.4,0.9,2.0,.463,0.9,2.0,.463,0.0,0.0,,0.7,1.3,.556,0.7,1.2
Brandon Cotton,84,79,33.2,6.5,14.5,.448,5.2,10.9,.477,1.3,3.6,.361,3.2,4.5,.712,0.4,1.5
Bryce Cotton,130,99,33.2,4.7,11.2,.421,2.7,5.5,.482,2.0,5.7,.361,3.7,4.5,.838,0.5,2.3
Chuck Cotton,79,,,4.3,7.7,.565,2.4,3.3,.718,7.8,,,,,2.1,11.0,
Drew Cotton,22,0,5.0,0.0,0.5,.100,0.0,0.2,.200,0.0,0.2,.000,0.0,0.1,.000,0.0,0.3
Earl Cotton,23,,,1.0,2.4,.393,,,,,,,0.3,0.9,.381,3.1,
Elton Cotton,35,,,2.1,1.6,1.327,1.2,2.3,.531,,,,,,1.5,5.4,
Ernie Cotton,24,,12.8,1.5,3.4,.439,0.8,1.3,.581,4.2,0.2,0.2,0.3,0.9,2.0,3.8,
Henry Cotton,55,6,13.6,0.6,2.1,.299,0.5,1.6,.289,0.2,0.5,.333,0.7,1.1,.610,,
Isaiah Cotton,24,6,8.9,0.7,1.5,.457,0.7,1.5,.457,0.0,0.0,,0.5,1.4,.353,0.8,1.2
James Cotton,19,3,13.9,0.8,1.8,.441,0.8,1.7,.469,0.0,0.1,.000,1.4,2.2,.634,0.7,2.0
James Cotton,80,71,33.4,5.6,12.7,.442,3.7,7.4,.494,2.0,5.3,.369,5.0,6.2,.800,,
Jimmy Cotton,58,22,20.2,2.0,4.3,.470,0.8,1.2,.629,1.3,1.0,,,,1.7,4.8,
John Cotton,,,,,,,,,.500,,,,,,,,
Joseph Cotton,1,0,1.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0
Jp Cotton,4,0,0.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Junsie Cotton,49,18,17.4,1.6,4.1,.400,1.1,2.4,.479,0.5,1.7,.289,1.1,1.7,.643,,
Kahn Cotton,88,,32.7,2.8,7.6,.365,1.6,3.8,.423,1.2,3.8,.307,1.7,2.2,.754,,
Lenny Cotton,8,,7.0,0.6,2.0,.313,,,,,,,0.8,1.1,.667,0.8,0.0
Leroy Cotton,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,,
Lew Cotton,4,,,0.8,2.8,.273,0.5,0.5,1.000,1.5,0.5,,,,1.3,2.0,
Marcus Cotton,1,0,,,,,,,,,,,,,,,
Marvin Cotton,13,0,4.6,0.2,1.0,.231,0.2,0.7,.333,0.0,0.3,.000,0.0,0.1,.000,0.2,0.5
Matthew Cotton,85,8,11.0,0.7,2.1,.316,0.3,0.9,.333,0.4,1.2,.304,0.6,0.9,.671,0.3,0.6
Matthue Cotton,60,14,17.6,2.3,6.2,.371,1.1,2.4,.454,1.2,3.8,.320,0.6,1.0,.633,0.4,2.1
Michael Cotton,94,53,20.2,2.0,4.7,.422,1.8,3.7,.472,0.2,1.0,.231,1.2,2.0,.607,,
Mike Cotton,61,,,4.4,10.8,.407,2.8,2.7,1.068,3.2,,,,,2.4,11.7,
Quinten Cotton,18,,,0.6,0.9,.647,,,,,,,0.6,0.9,.588,0.1,0.9
Rich Cotton,27,,,5.1,10.6,.479,1.1,1.6,.738,6.5,0.9,,,,3.0,11.3,
Schea Cotton,27,20,27.7,5.0,11.7,.429,4.5,9.7,.466,0.5,2.0,.255,4.9,6.8,.717,,
Tekele Cotton,141,98,24.1,2.7,6.0,.440,1.9,3.8,.500,0.8,2.3,.339,1.3,2.1,.647,1.0,2.4
Troy Cotton,131,96,25.7,3.1,7.4,.422,1.1,2.4,.435,2.1,5.0,.415,1.2,1.5,.828,0.5,1.6
Vadnay Cotton,103,,,6.6,14.2,.468,2.7,3.9,.700,7.7,,,,,2.9,16.0,
Virgil Cotton,,,,,,,,,,,,,,,,,
Virshon Cotton,84,49,23.6,2.6,6.8,.375,1.2,2.8,.430,1.4,4.0,.337,1.5,1.9,.795,0.2,2.1
Adam Cottrell,6,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.2
Bill Cottrell,77,,,2.5,6.2,.398,1.3,2.2,.564,4.0,,,,,2.7,6.2,
Craig Cottrell,95,37,18.0,3.2,5.4,.580,3.1,5.2,.588,0.1,0.2,.368,1.7,2.4,.696,,
Drew Cottrell,16,0,3.4,0.1,0.6,.100,0.0,0.2,.000,0.1,0.4,.143,0.0,0.1,.000,0.0,0.3
Isaiah Cottrell,23,13,11.4,1.3,3.4,.392,1.2,2.4,.500,0.1,1.0,.130,0.5,0.9,.524,0.6,1.5
Jim Cottrell,10,,,0.2,0.8,.250,0.3,0.7,.429,,,,,,0.4,0.7,
Josh Cottrell,35,5,13.5,1.1,2.8,.392,0.1,0.3,.444,1.0,2.5,.386,0.2,0.3,.800,0.1,0.5
Richard Cottrell,15,,,0.3,0.5,.625,,,,,,,0.6,0.7,.818,0.4,0.2
Steve Cottrell,57,34,24.3,4.0,7.0,.565,,,.542,,,,1.1,1.8,.581,,
Ted Cottrell,72,1,3.9,0.4,1.0,.403,0.4,1.0,.414,0.0,0.0,.000,0.2,0.4,.536,,
Vershan Cottrell,54,18,16.7,1.3,3.0,.442,1.0,1.9,.540,0.3,1.2,.286,0.6,1.0,.636,0.9,1.4
Zach Cottrell,34,6,7.2,0.4,1.4,.326,0.2,0.4,.583,0.2,1.0,.235,0.1,0.3,.500,0.3,0.8
Ricky Cottrill,97,69,28.0,3.3,9.0,.367,2.0,5.0,.405,1.3,4.0,.320,2.2,2.8,.778,0.4,1.5
Marty Cotwright,38,0,6.2,0.5,1.2,.432,0.5,1.2,.432,0.0,0.0,,0.3,0.6,.565,,
Marcus Coty,27,,,1.3,3.4,.376,0.3,1.3,.229,1.0,2.1,.466,0.5,0.6,.933,,
Chris Couch,15,0,4.1,0.3,1.0,.267,,,.400,,,.200,0.0,0.2,.000,,
David Couch,23,,,0.3,0.6,.538,,,,,,,0.3,0.7,.375,0.8,
Dennis Couch,28,,,2.6,8.3,.310,2.1,2.6,.819,5.3,,,,,2.9,7.3,
E.A. Couch,1,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,
Jeff Couch,4,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Jim Couch,69,,,5.0,12.5,.397,2.8,4.2,.662,4.2,,,,,2.5,12.7,
Rakeem Couch,18,0,9.9,0.4,0.7,.538,0.4,0.7,.538,0.0,0.0,,0.6,0.9,.625,0.4,0.9
Sean Couch,101,0,24.5,4.6,8.6,.530,,,.537,,,.500,2.6,3.5,.749,,
Vic Couch,54,11,21.8,1.6,3.4,.470,,,,,,,1.3,1.7,.756,2.7,1.5
Marko Coudreau,28,0,6.3,0.5,1.7,.319,0.4,0.9,.385,0.2,0.8,.238,0.2,0.3,.714,0.4,0.8
Michael Couey,52,19,20.8,1.9,4.3,.431,0.6,1.0,.574,1.3,3.3,.386,0.8,0.9,.813,,
Norm Coufal,55,,,1.1,2.3,.480,0.7,0.7,1.000,0.7,,,,,0.7,2.9,
_ Coufal,3,,,0.3,0.3,1.000,0.0,0.0,,,,,,,0.3,0.7,
Rick Coughenour,14,,5.2,0.3,0.7,.400,0.3,0.4,.667,1.2,0.4,,,,0.9,0.9,
Brad Cougher,81,5,8.3,1.2,2.8,.449,1.2,2.6,.465,0.0,0.1,.167,0.6,0.8,.806,,
Justin Coughlin,118,73,12.5,1.2,2.5,.463,0.8,1.3,.595,0.4,1.2,.324,0.6,0.9,.640,0.3,0.9
Noah Coughlin,70,24,20.4,2.1,5.4,.385,1.2,2.5,.483,0.9,2.9,.302,1.1,1.5,.750,0.8,2.0
John Coughran,80,,,5.8,12.5,.467,3.2,4.5,.699,8.4,2.0,,,,3.1,14.8,
Peter Coughter,16,9,,0.3,0.4,.714,0.3,0.4,.667,0.1,0.1,1.000,0.1,0.2,.667,,
Peter Coughter,17,,,0.1,0.7,.083,0.0,0.1,.000,1.0,,,,,0.1,0.5,
Brennan Cougill,91,38,20.9,2.7,5.8,.474,2.1,3.8,.560,0.6,2.0,.313,1.2,1.6,.774,1.5,3.6
Jay Couisnard,120,91,24.1,3.0,7.1,.429,2.4,5.1,.465,0.7,2.0,.335,2.3,3.5,.645,1.0,2.3
Jermaine Couisnard,56,37,25.7,3.9,10.5,.368,2.5,5.9,.414,1.4,4.6,.307,2.1,3.3,.642,0.7,2.2
P.J. Couisnard,126,91,28.4,3.5,7.7,.460,2.6,5.1,.517,0.9,2.6,.348,2.4,3.5,.681,1.8,3.6
Jeff Coulanges,21,7,10.6,1.0,2.4,.440,0.6,1.0,.591,0.4,1.3,.321,0.8,1.0,.800,0.8,1.0
Adolphe Coulibaly,25,11,12.6,0.8,2.7,.313,0.6,1.3,.424,0.3,1.4,.206,0.4,0.6,.688,0.3,1.2
Boubacar Coulibaly,17,0,3.3,0.7,1.0,.706,0.7,1.0,.706,0.0,0.0,,0.2,0.2,.750,0.4,0.5
Darius Coulibaly,95,10,7.4,0.5,1.3,.417,0.5,1.3,.417,0.0,0.0,,0.3,0.5,.510,,
Djibril Coulibaly,55,3,8.2,0.6,1.7,.341,0.6,1.6,.344,0.0,0.0,.000,0.1,0.2,.385,0.5,1.1
Karim Coulibaly,59,20,14.8,1.6,3.3,.487,1.6,3.2,.495,0.1,0.2,.333,0.6,1.1,.585,1.1,1.4
Louth-M Coulibaly,15,8,15.7,1.4,3.1,.447,1.4,3.1,.447,0.0,0.0,,0.7,1.3,.550,2.1,2.4
Adrian Coulter,66,,,1.9,4.6,.424,1.1,1.7,.614,4.2,,,,,2.2,4.9,
Chip Coulter,41,,,1.9,4.2,.442,0.6,1.0,.585,3.0,,,,,2.4,4.3,
Ivan Coulter,112,72,18.6,2.4,4.5,.526,2.4,4.5,.528,0.0,0.0,.000,1.4,2.5,.569,2.0,3.9
