name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Don Bugalski,65,,,3.0,7.9,.382,2.1,3.0,.689,4.7,,,,,1.5,8.1,
Dan Bugey,11,,,0.3,1.5,.188,0.0,0.1,.000,1.0,,,,,0.8,0.5,
Fred Bugg,9,,,0.4,1.4,.308,1.2,1.6,.786,1.1,,,,,0.7,2.1,
Steve Bugg,16,,1.9,0.1,0.6,.222,0.3,0.5,.625,0.3,0.1,0.1,0.0,0.4,0.2,0.6,
Benny Buggs,46,0,5.7,1.1,2.8,.385,0.8,1.3,.633,1.2,1.0,0.0,0.1,1.0,1.2,3.0,
Charles Buggs,101,30,14.2,1.4,2.8,.481,0.9,1.4,.604,0.5,1.4,.357,0.4,0.6,.651,0.6,1.5
Darius Buggs,25,,,3.2,6.9,.465,3.0,5.5,.540,0.2,1.4,.171,2.2,4.1,.544,,
Dicky Buggs,20,3,13.3,0.6,1.7,.353,,,,,,,1.3,1.7,.735,2.4,0.3
Drew Buggs,130,98,26.5,2.6,6.4,.401,2.0,4.4,.454,0.6,2.0,.284,1.2,1.9,.669,0.9,2.5
Erik Buggs,138,122,24.8,1.8,3.9,.460,1.6,3.0,.536,0.2,1.0,.220,0.8,1.7,.466,0.5,1.9
Hasaan Buggs,4,0,13.8,0.8,2.8,.273,0.8,2.5,.300,0.0,0.3,.000,0.5,1.0,.500,1.0,2.0
John Buggs III,4,0,8.0,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,0.5,0.5,1.000,0.0,0.3
Kevin Buggs,29,20,16.3,1.0,3.5,.297,0.4,1.7,.250,0.6,1.8,.340,0.3,0.7,.526,0.3,1.4
Kyle Buggs,116,82,29.0,3.0,7.0,.430,1.5,3.4,.450,1.5,3.6,.411,1.1,1.5,.753,0.7,1.8
Laron Buggs,64,48,25.2,2.6,6.8,.385,2.0,4.8,.417,0.6,2.0,.304,2.2,3.3,.671,0.7,2.1
Ed Bugniazet,51,,,3.9,7.3,.539,2.6,2.9,.893,2.9,,,,,2.5,10.5,
Dave Buhas,33,,9.2,0.6,1.7,.339,0.5,0.7,.682,0.4,0.9,,,,1.1,1.6,
Hank Buhl,1,,,1.0,1.0,1.000,0.0,0.0,,1.0,,,,,0.0,2.0,
Jay Buhler,52,,,5.0,14.6,.343,3.8,5.3,.709,5.2,,,,,2.9,13.8,
Tony Buhowsky,15,,,0.7,2.3,.294,0.5,0.9,.500,2.2,,,,,1.9,1.8,
Chris Buhrman,45,,,0.3,1.2,.278,0.2,0.5,.478,1.0,0.0,,,,1.6,0.9,
Michael Buhrman,90,6,15.3,1.3,3.1,.405,0.9,2.1,.447,0.3,1.0,.315,1.0,1.6,.626,,
Terry Buhs,19,,,0.5,1.3,.400,0.2,0.3,.500,0.8,,,,,0.8,1.2,
Bill Buice,11,,,0.3,3.0,.091,0.5,0.5,.833,1.8,,,,,0.7,1.0,
Jack Buick,,,,,,,,,.250,,,,,,,,
Boo Buie,62,42,26.8,3.9,10.2,.379,2.3,5.4,.427,1.6,4.8,.324,2.0,2.6,.755,0.2,2.0
Coleco Buie,87,59,30.3,5.6,12.8,.441,4.2,9.1,.461,1.4,3.6,.389,1.5,2.3,.652,,
Dan Buie,4,,,0.5,1.8,.286,0.5,1.8,.286,0.0,0.0,,0.5,2.0,.250,,
Desure Buie,141,86,25.8,3.1,7.4,.423,2.1,4.6,.461,1.0,2.8,.363,2.0,2.4,.846,0.3,1.9
Martell Buie,28,0,11.9,1.2,3.0,.398,0.5,1.3,.417,0.6,1.7,.383,1.0,1.4,.711,0.2,1.1
Taran Buie,41,26,27.6,3.5,11.1,.316,2.0,6.0,.343,1.5,5.1,.284,2.1,3.2,.664,0.8,2.3
Tyrese Buie,66,1,12.3,1.8,4.2,.425,1.5,3.3,.440,0.3,0.9,.368,0.7,1.0,.731,1.1,1.7
Bobby Buisson,51,,,3.9,7.5,.521,3.9,4.8,.804,3.5,2.9,,,,2.5,11.7,
Isaiah Bujdoso,30,3,13.2,0.8,1.8,.444,0.7,1.3,.513,0.1,0.5,.267,0.4,0.6,.632,0.2,0.9
Gary Bukovsky,16,,,0.8,2.5,.325,0.3,0.7,.364,2.2,,,,,0.6,1.9,
Tom Bukowski,16,,,0.6,1.5,.417,0.4,0.6,.667,0.6,,,,,0.5,1.6,
Neboisha Bukumirovich,65,1,7.3,0.4,1.1,.351,0.2,0.7,.280,0.2,0.4,.400,0.3,0.4,.724,,
Kevin Bulger,109,43,20.5,1.5,4.2,.365,1.3,3.3,.404,0.2,0.9,.219,0.7,1.0,.714,0.6,1.9
R.J. Bulger,23,,,0.4,1.8,.220,0.3,0.3,.875,0.4,,,,,1.0,1.1,
Roger Bulger,23,,,3.1,10.8,.289,1.3,1.9,.721,4.7,,,,,2.2,7.6,
_ Bulger,22,,,1.0,3.8,.262,0.4,0.7,.533,1.5,,,,,1.4,2.4,
Pat Bulit,1,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,
Zvonko Buljan,62,49,27.8,4.6,9.6,.477,3.7,6.8,.550,0.9,2.8,.301,2.2,3.1,.711,2.1,6.1
Jim Bulkeley,17,,,0.8,3.3,.232,1.4,2.4,.561,3.8,,,,,1.1,2.9,
Art Bull,13,,,0.6,2.0,.308,0.3,0.7,.444,0.8,,,,,0.4,1.5,
Clinton Bull,50,,,0.4,1.4,.265,0.3,0.6,.607,0.6,0.4,,,,0.8,1.1,
Dominique Bull,9,0,1.6,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.1,0.2,.500,0.1,0.2
Monroe Bull,25,,,0.4,,,0.3,0.8,.381,,,,,,1.2,1.2,
Ted Bull,40,4,9.7,1.0,3.0,.314,0.4,1.3,.333,0.5,1.8,.300,0.5,0.6,.840,,
Ted Bull,25,7,15.9,2.1,5.6,.379,1.6,4.1,.398,0.5,1.5,.324,0.6,1.1,.593,,
Clayton Bullard,91,12,25.4,2.1,4.9,.425,1.5,2.1,.738,2.5,1.8,0.4,0.1,1.5,2.0,5.7,
D'Andre Bullard,85,41,18.1,1.4,4.3,.323,1.0,3.2,.328,0.3,1.1,.308,0.5,0.8,.652,0.5,1.9
Gerald Bullard,61,,,1.2,3.4,.354,0.9,1.3,.663,,,,,,2.0,3.3,
Marcus Bullard,64,42,27.4,3.1,6.8,.449,1.5,3.0,.500,1.5,3.8,.407,1.3,2.0,.659,,
Matt Bullard,94,69,28.4,4.9,9.2,.533,,,.555,,,.336,2.5,3.3,.768,,
Paul Bullard,29,,,2.9,6.5,.447,1.9,2.8,.675,4.3,,,,,2.5,7.7,
William Bullard,26,12,14.5,1.3,3.8,.337,0.7,1.7,.386,0.6,2.1,.296,0.6,0.8,.800,0.9,1.0
_ Bullard,8,,,1.3,2.6,.476,0.0,0.3,.000,1.5,,,,,0.5,2.5,
Brett Buller,18,,7.7,0.6,1.4,.423,,,,,,,0.3,0.4,.857,0.8,0.4
Dick Buller,1,,,0.0,0.0,,1.0,4.0,.250,1.0,,,,,0.0,1.0,
Elan Buller,29,29,,0.6,1.5,.395,0.3,0.7,.500,0.2,0.8,.304,0.5,0.7,.750,,
John Buller,37,,,1.0,3.1,.333,0.6,0.9,.750,1.8,,,,,1.3,2.7,
Ken Buller,18,,,0.1,0.4,.286,0.4,1.1,.350,0.4,0.4,,,,0.6,0.6,
Warren Buller,6,0,0.7,0.2,0.7,.250,,,,,,,0.2,0.5,.333,0.7,0.0
Al Bulliner,65,,,1.8,5.5,.335,1.4,2.2,.629,6.1,,,,,2.4,5.0,
Kyle Bullinger,117,111,26.3,3.0,7.1,.418,1.7,3.6,.468,1.3,3.5,.367,1.7,2.4,.701,1.0,4.0
Larry Bullington,74,,,8.8,19.3,.457,6.0,6.9,.862,2.6,3.9,,,,2.4,23.6,
Jeff Bullis,85,3,11.2,1.3,2.8,.471,,,,,,,1.1,1.5,.726,2.3,0.5
Bill Bullock,24,,,4.8,10.8,.438,1.7,2.1,.820,3.5,,,,,1.9,11.1,
Cliff Bullock,4,,,0.3,0.3,1.000,0.3,0.8,.333,0.3,,,,,0.8,0.8,
Dominique Bullock,5,0,2.4,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,0.0,0.0,,0.0,0.2
Earl Bullock,80,44,24.1,3.6,10.6,.340,1.0,2.5,.404,2.6,8.0,.319,1.2,1.6,.740,0.7,1.8
Elliott Bullock,47,0,6.9,0.1,0.6,.200,0.1,0.5,.200,0.0,0.1,.200,0.1,0.2,.444,0.4,0.5
George Bullock,11,,,0.3,0.5,.600,0.3,0.5,.600,0.0,0.0,,0.5,0.8,.556,,
Isaac Bullock,68,19,16.4,2.4,5.2,.456,1.6,3.3,.491,0.7,1.9,.394,1.4,1.8,.760,,
J'Nathan Bullock,130,124,29.8,4.7,11.0,.432,4.2,9.2,.458,0.6,1.8,.303,3.8,5.3,.721,2.2,4.1
Jim Bullock,116,69,24.3,3.3,6.1,.545,,,,,,,1.5,2.6,.570,4.6,0.8
Joel Bullock,52,32,22.0,2.4,7.3,.336,1.7,4.4,.377,0.8,2.8,.272,1.8,2.3,.767,,
Keith Bullock,120,,30.6,5.7,11.9,.479,5.6,11.6,.483,0.1,0.3,.323,5.2,7.2,.719,,
Larry Bullock,43,,,0.9,2.2,.406,0.9,1.5,.585,3.5,,,,,1.5,2.7,
Leon Bullock,30,30,29.7,3.4,8.6,.390,2.7,6.7,.405,0.7,2.0,.339,2.4,3.9,.615,,
Louis Bullock,132,129,32.9,5.2,12.2,.427,2.7,6.2,.432,2.6,6.1,.423,3.8,4.4,.863,,
Marcus Bullock,111,99,32.8,2.9,7.7,.373,0.6,1.5,.417,2.2,6.2,.362,1.2,1.6,.763,0.6,2.6
Matt Bullock,11,0,6.9,0.8,2.2,.375,0.8,1.5,.529,0.0,0.6,.000,0.4,0.9,.400,0.6,0.7
Michael Bullock,2,0,6.5,0.5,1.5,.333,0.5,1.5,.333,0.0,0.0,,0.5,1.0,.500,,
P.J. Bullock,23,8,3.4,0.7,1.6,.405,0.4,0.7,.529,0.3,0.9,.300,0.1,0.1,.667,,
Reggie Bullock,46,22,,1.1,2.7,.426,1.1,2.4,.455,0.0,0.2,.100,0.5,1.0,.522,,
Reggie Bullock,100,53,24.6,3.6,8.2,.439,1.7,3.3,.517,1.9,4.9,.387,0.9,1.2,.720,1.6,3.4
Rick Bullock,107,,,7.9,13.9,.565,4.1,6.1,.667,9.9,1.5,,,,3.0,19.8,
Rodney Bullock,102,102,32.9,4.8,10.9,.438,3.5,7.1,.497,1.2,3.8,.328,3.0,4.1,.737,1.7,4.7
Theren Bullock,106,52,30.8,3.9,7.8,.496,,,,,,,2.7,3.4,.782,5.1,2.5
Tyler Bullock,35,35,31.9,3.4,8.1,.422,2.3,4.8,.479,1.1,3.3,.339,2.1,2.9,.735,0.3,2.4
Warren Bullock,12,,,0.4,1.8,.227,0.3,1.2,.286,,,,,,,1.2,
Willie Bullock,28,,,2.3,6.9,.330,1.1,3.2,.333,1.2,3.7,.327,1.6,2.4,.647,,
Augie Bullwinkel,55,,,3.1,,,2.7,2.4,1.137,,,,,,3.6,9.0,
_ Bullwinkel,24,,,2.5,,,1.9,2.8,.662,,,,,,3.3,6.8,
Emmanuel Bully,2,,,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,,
Erik Bulmahn,27,1,16.1,0.9,1.9,.451,,,,,,,0.7,1.0,.731,1.9,0.3
_ Buls,3,,2.7,0.7,1.3,.500,,,,,,,0.0,0.0,,1.7,0.0
_ Buls,12,,3.6,0.3,1.1,.308,0.6,0.7,.875,0.9,0.1,0.2,,0.4,0.6,1.3,
Richard Bulson,1,,,0.0,0.0,,4.0,4.0,1.000,0.0,,,,,0.0,4.0,
Erv Bultman,,,,,,,,,,,,,,,,,
Luke Bumbalough,67,52,28.3,2.6,7.1,.364,0.7,1.6,.409,1.9,5.4,.351,1.1,1.7,.615,0.2,1.7
Ben Bumbry,39,,,3.7,9.2,.401,3.1,4.5,.680,3.7,,,,,2.7,10.4,
Robbin Bumbry,94,25,,5.5,11.1,.493,,,,,,,2.6,4.1,.637,6.2,0.6
Dee Bumgardner,3,,,0.0,0.0,,0.0,0.0,,0.0,0.3,,,,,0.0,
Ned Bumgarner,38,,,1.0,1.7,.561,0.5,0.9,.556,1.5,,0.2,,,0.7,2.5,
Norm Bumgarner,53,,,4.3,8.7,.496,1.5,2.7,.570,6.0,1.4,,,,2.6,10.1,
Monty Bumper,23,1,10.5,0.7,2.3,.321,0.6,1.6,.351,0.2,0.7,.250,0.5,0.8,.611,,
Bruce Bumpus,59,,,0.7,1.6,.406,0.3,0.7,.429,1.1,,,,,1.1,1.6,
_ Bumstead,,,,,,,,,,,,,,,,,
Braxston Bunce,13,0,3.2,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.1,0.2,.500,0.2,0.7
Dan Bunce,,,,,,,,,,,,,,,,,
David Bunce,62,1,9.1,0.7,1.5,.484,,,,,,,0.5,0.8,.702,1.5,0.4
Dn Bunce,2,0,2.0,1.0,1.0,1.000,,,,,,,0.0,0.0,,1.0,0.0
Eric Bunce,10,0,6.2,0.4,1.5,.267,0.4,1.3,.308,0.0,0.2,.000,0.2,0.2,1.000,,
Larry Bunce,23,,,3.0,7.3,.407,3.1,3.9,.800,5.5,,,,,1.6,9.0,
Sandy Bunce,11,,,1.3,3.3,.389,0.9,1.3,.714,1.5,,,,,1.4,3.5,
Eddie Bunch,73,61,,4.3,9.6,.452,2.7,3.5,.780,5.8,,,,,3.3,11.4,
Enoch Bunch,102,17,12.5,1.4,3.5,.406,0.6,1.4,.452,0.8,2.1,.374,1.0,1.2,.819,0.3,0.8
Greg Bunch,100,55,,6.0,11.2,.531,3.0,4.2,.699,7.9,1.8,,,2.2,2.4,14.9,
James Bunch,93,8,5.9,0.4,0.8,.423,0.4,0.8,.423,0.0,0.0,,0.2,0.5,.400,,
John Bunch,54,0,20.6,2.8,5.3,.523,2.8,5.3,.523,0.0,0.0,,2.0,3.5,.568,1.7,3.6
Travon Bunch,65,23,15.8,2.1,3.4,.610,2.1,3.4,.619,0.0,0.1,.200,0.8,2.1,.381,1.3,2.8
Brian Bunche,59,31,,1.4,3.3,.430,1.4,3.2,.435,0.0,0.0,.000,0.9,1.6,.536,,
Henry Buncom,67,,,1.1,3.3,.339,0.8,1.4,.570,4.7,,,,,1.8,3.0,
Omari Buncum,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Nikola Bundalo,87,78,20.7,3.5,5.9,.594,3.5,5.9,.595,0.0,0.0,.000,1.1,1.7,.644,1.6,3.2
Abdulai Bundu,124,93,20.7,2.2,4.1,.524,2.2,4.1,.527,0.0,0.0,.000,1.5,2.5,.603,2.5,3.1
Blaine Bundy,74,,,2.6,6.6,.393,1.1,1.6,.678,4.4,,,,,1.7,6.3,
Bob Bundy,54,,,4.1,7.4,.547,2.2,2.7,.822,6.0,,,,,3.1,10.4,
Dimingus Bundy,21,0,6.6,0.8,1.9,.410,0.1,0.3,.286,0.7,1.5,.438,0.2,0.3,.667,,
Earl Bundy,22,,,3.1,6.9,.450,1.0,1.5,.647,,,,,,2.3,7.2,
Jason Bundy,9,0,2.0,0.1,0.7,.167,0.1,0.7,.167,0.0,0.0,,0.3,0.4,.750,,
Jerry Bundy,19,,,2.7,7.6,.361,0.7,1.3,.560,3.6,0.2,,,,2.1,6.2,
Ryan Bundy,101,21,29.4,2.4,5.2,.451,2.1,3.9,.528,0.3,1.3,.224,2.6,3.9,.676,,
Joe Buneta,59,,,2.3,7.2,.317,1.8,2.8,.642,7.2,,,,,2.0,6.3,
Al Bunge,75,,,4.5,11.2,.403,3.4,5.2,.661,10.6,,,,,,12.4,
Preston Bungei,67,29,22.1,2.4,5.5,.439,2.3,4.9,.466,0.1,0.6,.233,1.9,2.7,.721,1.4,3.3
Bill Bungeroth,1,,,1.0,2.0,.500,1.0,2.0,.500,0.0,,,,,0.0,3.0,
Alex Bunion,83,,,1.8,4.6,.389,,,,,,,0.8,1.4,.563,1.1,
Bruce Bunkenberg,49,,,1.1,3.4,.339,1.0,1.4,.690,2.6,,,,,1.6,3.3,
Art Bunker,1,,,1.0,2.0,.500,0.0,0.0,,,,,,,0.0,2.0,
Chip Bunker,65,35,18.7,1.5,3.2,.468,,,,,,,0.6,1.1,.609,3.6,0.4
Jay Bunker,75,,,1.9,3.7,.514,1.0,1.7,.598,3.3,,,,,2.0,4.9,
Travis Bunker,27,3,8.4,0.4,1.6,.256,0.1,0.3,.571,0.3,1.3,.194,0.3,0.3,1.000,0.1,0.8
Jesse Bunkley,62,55,29.0,3.5,9.1,.381,1.1,2.6,.409,2.4,6.5,.369,1.1,1.5,.710,0.4,1.9
Curtis Bunn,73,1,9.8,0.9,2.4,.376,0.8,1.9,.387,0.2,0.5,.333,0.5,0.8,.656,0.7,1.0
Graham Bunn,57,32,24.2,3.1,6.4,.494,2.0,3.8,.528,1.1,2.6,.445,2.7,3.3,.814,0.4,2.0
Graham Bunn,53,26,,0.9,2.4,.400,0.6,1.4,.425,0.4,1.0,.365,1.1,1.4,.819,,
Greg Bunn,77,,,4.5,10.3,.431,4.5,5.8,.781,7.6,,,,,3.6,13.4,
Joe Bunn,60,,26.5,4.8,9.0,.535,4.8,8.9,.541,0.0,0.1,.000,5.2,6.8,.759,,
Kirk Bunn,54,4,11.5,0.9,2.4,.378,0.9,2.2,.402,0.0,0.2,.100,0.6,1.0,.566,0.9,1.1
Peter Bunn,18,0,2.9,0.4,1.1,.350,0.3,0.7,.417,0.1,0.4,.250,0.2,0.4,.375,0.0,0.1
Terry Bunn,31,0,6.1,3.0,6.5,.455,,,,,,,1.4,2.0,.677,4.7,0.1
Tom Bunnell,34,,,1.4,2.9,.480,0.6,1.4,.429,2.0,0.1,,,,1.1,3.4,
Steffan Bunsavage,108,63,25.0,4.3,8.5,.502,,,,,,,2.2,3.0,.720,5.5,1.4
Niels Bunschoten,63,10,14.9,1.6,4.1,.391,0.9,1.7,.505,0.8,2.4,.312,0.6,0.8,.813,0.3,1.2
Dick Bunt,39,,,4.6,13.7,.332,3.4,4.4,.757,4.1,4.0,,,,2.9,12.5,
Art Bunte,101,,,6.5,17.0,.385,5.0,7.0,.724,9.1,,,,,2.9,18.1,
Bill Buntin,79,78,,8.5,18.1,.470,4.9,6.5,.752,13.1,,,,,3.1,21.8,
Glenn Buntin,17,,5.5,0.7,1.6,.429,0.8,0.8,.929,0.7,0.1,,,,0.4,2.2,
Nathan Buntin,132,82,24.3,4.0,7.7,.528,4.0,7.6,.529,0.0,0.0,.250,1.8,2.9,.616,,
Allen Bunting,78,,,3.5,8.1,.430,1.3,1.9,.662,5.8,1.2,,,,2.6,8.2,
Bill Bunting,95,,,4.2,8.1,.514,2.9,3.9,.740,6.4,1.3,,,,2.8,11.3,
Derek Bunting,77,,7.7,0.5,1.3,.386,,,.413,,,.378,0.6,1.0,.636,,
Jake Bunting,11,,,0.5,0.7,.625,0.4,0.5,.800,0.1,0.3,.333,0.1,0.2,.500,,
Jere Bunting,66,,,2.6,8.9,.295,1.8,2.5,.715,,,,,,2.2,7.0,
Jesse Bunting,86,34,13.4,1.4,2.5,.567,1.4,2.4,.578,0.0,0.1,.333,0.7,0.9,.691,1.3,1.5
_ Bunting,16,,,2.4,6.4,.382,1.3,2.4,.513,,,,,,2.1,6.1,
B.J. Bunton,102,0,23.4,4.1,7.6,.537,4.0,7.4,.540,0.1,0.2,.421,1.6,2.4,.663,,
Bill Bunton,91,,26.4,2.7,5.9,.463,1.0,1.6,.626,7.3,0.9,,,1.5,2.0,6.5,
Cypheus Bunton,58,32,25.2,3.6,6.7,.536,3.6,6.3,.566,0.1,0.4,.115,1.8,3.6,.502,,
Granville Bunton,51,,,3.9,8.8,.447,1.5,2.9,.507,11.8,0.6,,,,2.2,9.3,
Granville Bunton,26,,,3.0,7.5,.395,1.2,2.4,.516,9.2,,,,,2.3,7.2,
Harold Bunton,49,,,4.8,11.0,.433,2.6,3.8,.686,9.0,,,,,2.9,12.1,
Irwin Bunton,4,,,0.5,1.0,.500,0.0,0.5,.000,,,,,,1.5,1.0,
Lamont Bunton,27,16,28.1,2.1,4.7,.438,1.1,2.2,.500,1.0,2.5,.382,2.3,3.3,.685,,
Ricky Bunton,95,0,,1.3,2.6,.518,,,,,,,0.8,1.2,.664,2.4,0.8
Stacy Bunton,71,,,3.7,8.1,.452,1.8,2.9,.622,7.9,,,,,3.4,9.2,
Stanley Bunton,80,,9.0,0.8,1.9,.444,0.7,1.0,.700,2.1,0.4,,,,1.2,2.4,
David Bunts,57,17,18.7,1.4,3.7,.381,0.3,0.7,.366,1.1,3.0,.385,0.6,0.7,.850,0.2,1.0
Mitch Buonaguro,37,,,0.6,1.2,.500,0.1,0.4,.313,0.5,0.6,,,,0.5,1.3,
Adrian Buoncristiani,18,,,0.4,1.3,.304,0.3,0.6,.600,0.4,,,,,0.4,1.1,
Lance Buoncristiani,27,27,,1.2,3.8,.311,0.3,1.0,.308,0.9,2.9,.312,0.4,0.5,.846,,
Joe Buonincontri,16,0,3.3,0.4,0.8,.500,,,,,,,0.7,1.3,.550,1.6,0.1
Chris Buono,11,0,1.9,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.0,0.1,.000,,
Noah Buono,6,0,1.8,0.2,0.8,.200,0.2,0.3,.500,0.0,0.5,.000,0.0,0.0,,0.2,0.0
Matej Buovac,93,9,16.2,1.6,4.5,.355,0.4,1.0,.413,1.2,3.5,.338,0.9,1.1,.784,0.5,1.5
Todd Burach,10,0,1.3,0.3,0.8,.375,0.3,0.7,.429,0.0,0.1,.000,0.3,0.6,.500,0.3,0.4
Mike Buraczewski,,,,,,,,,,,,,,,,,
_ Buran,10,,1.9,0.2,0.7,.286,0.4,0.6,.667,0.6,0.0,0.0,0.0,0.1,0.1,0.8,
Greg Buratto,17,,,0.5,1.8,.300,0.4,0.8,.538,3.1,,,,,1.6,1.5,
Denny Burau,23,,,2.7,7.5,.353,1.4,2.3,.623,4.7,,,,,1.4,6.7,
Chad Burbach,9,0,2.6,0.1,0.8,.143,0.1,0.7,.167,0.0,0.1,.000,0.0,0.2,.000,,
Greg Burbach,87,1,10.0,0.5,1.3,.431,0.2,0.6,.388,0.8,1.8,,,,1.7,1.3,
Joey Burbach,7,0,2.1,0.1,0.7,.200,0.0,0.3,.000,0.1,0.4,.333,0.0,0.1,.000,0.3,0.0
Ted Burbach,46,6,8.9,0.3,1.4,.234,,,,,,,0.4,0.8,.474,0.8,1.1
Dave Burback,6,,,0.2,1.2,.143,0.2,0.3,.500,0.5,,,,,0.0,0.5,
Adonis Burbage,120,68,24.1,2.7,6.7,.394,1.0,2.4,.433,1.6,4.4,.372,0.7,1.0,.718,0.8,1.9
Dennis Burbank,8,0,1.9,0.1,0.3,.500,0.1,0.3,.500,0.0,0.0,,0.8,0.9,.857,,
Dennis Burbank,17,0,4.8,0.2,0.8,.214,0.1,0.8,.154,0.1,0.1,1.000,0.4,0.7,.583,,
A.J. Burch,6,0,2.3,0.0,0.7,.000,0.0,0.5,.000,0.0,0.2,.000,0.3,0.7,.500,0.0,0.8
Charlie Burch,97,28,14.3,0.9,2.6,.359,0.6,1.5,.380,0.4,1.1,.330,0.5,0.7,.725,0.8,1.1
Chris Burch,54,30,,2.1,5.0,.431,2.1,4.9,.436,0.0,0.1,.000,1.1,1.9,.594,,
Clarence Burch,68,,,4.1,8.1,.513,4.4,4.1,1.053,4.8,6.0,,,,1.8,12.6,
Clayton Burch,69,,29.4,2.9,7.4,.395,1.5,3.7,.398,1.4,3.7,.391,1.4,1.8,.805,,
Edgar Burch,23,,,3.1,7.8,.400,0.6,0.9,.650,1.4,1.2,,,,1.5,6.8,
Mike Burch,15,,,0.7,1.2,.556,0.4,0.9,.462,0.4,,,,,0.4,1.7,
Paul Burch,6,2,1.5,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.0,,,
Randy Burch,35,,,1.9,5.1,.361,0.4,0.7,.652,1.0,,,,,1.0,4.1,
Stephen Burch,45,2,10.8,0.8,3.2,.268,0.6,1.9,.299,0.3,1.2,.218,0.7,1.0,.689,0.3,0.5
Walter Burch,87,,,2.2,4.3,.516,0.7,1.1,.684,2.7,0.6,,,,1.8,5.1,
Trey Burch-Manning,95,93,27.4,3.5,7.6,.464,3.0,6.4,.474,0.5,1.3,.412,1.9,3.2,.605,1.7,4.9
Sid Burcham,25,,,1.4,3.1,.436,0.2,0.3,.500,1.9,,,,,1.3,2.9,
Stephen Burches,36,2,6.6,0.4,0.9,.382,0.3,0.7,.480,0.0,0.3,.111,0.3,0.4,.692,0.2,0.5
Carroll Burchett,72,,,2.9,7.6,.381,2.3,3.1,.736,6.8,1.0,,,,2.7,8.0,
Dee Burchett,10,0,7.1,0.4,1.5,.267,0.2,0.3,.667,0.2,1.2,.167,0.0,0.2,.000,0.1,0.1
Luke Burchett,11,0,1.4,0.2,0.6,.286,0.0,0.3,.000,0.2,0.4,.500,0.0,0.0,,0.0,0.1
Harry Burchette,4,,,1.0,1.5,.667,0.0,0.0,,0.8,,,,,0.0,2.0,
Connor Burchfield,111,33,17.3,2.3,4.5,.521,0.7,1.3,.556,1.6,3.2,.507,0.6,0.7,.838,0.1,1.8
Jordan Burchfield,3,0,3.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0
Max Burchill,10,0,6.9,0.8,1.9,.421,0.4,1.1,.364,0.4,0.8,.500,0.8,1.0,.800,0.6,0.5
Reggie Burcy,52,42,28.9,5.8,12.9,.451,5.0,10.3,.484,0.8,2.6,.321,4.7,6.5,.720,,
Gene Burd,9,,,0.4,0.8,.571,0.1,0.3,.333,0.4,0.4,,,,0.6,1.0,
Howard Burd,9,0,4.0,0.6,2.4,.227,,,,,,,0.7,0.8,.857,1.2,0.2
Kenneth Burd,3,,,0.7,2.3,.286,1.0,1.3,.750,1.7,,,,,1.7,2.3,
Michael Burd,100,23,16.0,2.0,5.3,.369,0.8,1.9,.392,1.2,3.4,.356,0.6,0.7,.894,,
Bob Burden,71,,,6.0,15.3,.390,5.5,7.9,.701,9.5,,,,,2.6,17.5,
Bruce Burden,71,,,4.3,10.2,.424,1.6,2.3,.681,3.4,,,,,2.3,10.2,
Kenyatta Burden,7,0,,0.1,0.7,.200,0.0,0.3,.000,0.1,0.4,.333,0.6,0.9,.667,0.0,0.1
Luther Burden,84,71,32.9,6.3,14.6,.433,,,,,,,3.4,4.0,.850,3.9,2.6
Luther Burden,80,,,9.2,18.6,.492,4.0,5.0,.803,4.2,1.7,,,,2.7,22.4,
Mark Burden,75,,,3.1,7.0,.448,2.8,4.2,.668,6.4,,,,,2.9,9.1,
Randy Burden,5,,,0.0,0.8,.000,0.2,0.4,.500,0.4,0.0,,,,0.0,0.2,
Ray Burden,52,,,1.3,3.3,.388,1.2,1.9,.633,2.3,,,,,1.6,3.7,
Terrell Burden,50,34,25.2,3.1,7.6,.411,2.9,6.4,.456,0.2,1.2,.177,2.8,4.2,.678,0.6,1.9
Zohn Burden,11,0,11.6,1.2,2.7,.433,0.7,1.4,.533,0.5,1.4,.333,0.1,0.4,.250,0.4,0.7
Corky Burdette,5,,,0.6,2.8,.214,0.6,0.6,1.000,2.4,,,,,1.8,1.8,
Eric Burdette,52,18,21.8,2.0,4.3,.456,,,.456,,,,1.3,2.1,.648,,
Jeff Burdette,57,,,0.4,1.5,.262,0.3,0.7,.366,0.6,1.2,,,,1.6,1.0,
Marty Burdette,74,,,4.9,8.9,.553,3.5,4.9,.710,7.6,,,,,2.6,13.4,
