name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Terrance Woodbury,107,71,24.4,3.6,8.8,.413,2.4,5.2,.462,1.2,3.6,.342,1.5,1.9,.778,1.0,2.8
Trey Woodbury,74,38,20.6,2.8,6.5,.432,1.9,3.7,.509,0.9,2.7,.327,1.5,1.8,.815,0.3,2.8
Bil Woodcock,18,,,2.8,,,1.8,2.9,.604,,,,,,1.3,7.3,
_ Woodcok,,,,,,,,,.813,,,,,,,,
Julien Wooden,62,40,21.0,2.4,5.4,.446,1.8,3.4,.528,0.6,2.0,.306,1.3,2.0,.661,1.0,2.3
Keith Wooden,93,62,17.1,2.7,5.1,.536,2.7,5.1,.538,0.0,0.0,.000,1.4,2.2,.627,1.3,3.0
Tim Wooden,36,6,8.6,0.9,1.6,.552,0.9,1.5,.585,0.0,0.1,.200,0.3,0.5,.500,,
Ray Woodfine,20,,,0.4,1.1,.318,0.7,0.9,.765,0.4,,,,,0.9,1.4,
Ricardo Woodfine,44,,17.0,1.5,4.0,.379,1.1,2.7,.412,0.4,1.3,.309,0.8,1.2,.635,,
Bryant Woodford,51,21,27.1,3.3,8.2,.404,2.7,6.4,.423,0.6,1.8,.337,1.2,2.1,.570,,
Bryant Woodford,23,,,1.9,4.3,.439,,,,,,,0.5,0.7,.706,1.2,0.7
Cleve Woodfork,113,92,23.2,3.6,6.9,.519,3.6,6.9,.520,0.0,0.0,.000,2.5,3.6,.689,2.0,2.8
Isaac Woodfork,62,24,,1.9,4.9,.392,0.7,1.0,.677,1.7,1.3,,,,1.6,4.5,
Booker Woodfox,67,34,21.2,4.2,9.2,.461,2.0,4.3,.467,2.2,4.8,.455,2.1,2.5,.824,0.6,1.7
Brad Woodfurre,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,,
Marcus Woodham,6,0,1.7,0.7,1.0,.667,0.7,1.0,.667,0.0,0.0,,0.3,0.3,1.000,0.3,0.0
Alex Woodhouse,101,62,21.8,2.1,4.3,.501,2.1,4.3,.502,0.0,0.0,.000,1.3,2.0,.643,1.6,3.7
Lucas Woodhouse,127,95,29.4,3.1,7.3,.433,1.7,3.8,.458,1.4,3.5,.405,1.9,2.2,.845,0.3,2.3
Mark Woodhouse,18,1,6.6,0.4,0.7,.538,0.4,0.7,.583,0.0,0.1,.000,0.2,0.4,.500,0.2,0.6
Jim Woodland,77,,,3.8,10.4,.362,2.1,2.7,.781,4.1,,,,,2.2,9.7,
Tim Woodlee,104,,,2.8,5.3,.526,,,,,,,1.7,2.2,.768,3.8,
Andy Woodley,82,39,19.4,0.6,2.0,.311,0.4,1.1,.337,0.3,0.9,.280,0.5,0.8,.662,,
Dana Woodley,4,0,5.3,2.0,3.3,.615,2.0,2.3,.889,0.0,1.0,.000,0.0,0.0,,0.5,0.8
Jared Woodley,60,42,23.8,1.3,3.9,.332,0.9,2.4,.359,0.5,1.6,.290,0.9,1.4,.651,0.5,1.8
Matt Woodley,83,83,32.4,3.4,9.7,.354,1.4,3.3,.420,2.0,6.4,.320,2.4,3.0,.787,,
Milton Woodley,51,,20.5,2.2,4.5,.476,,,,,,,1.3,1.7,.765,2.0,2.9
TaQuan Woodley,13,0,11.8,1.1,1.8,.583,1.1,1.8,.583,0.0,0.0,,0.4,0.8,.455,1.3,1.8
Zeek Woodley,105,95,29.4,7.1,12.7,.556,5.8,9.6,.603,1.3,3.1,.410,3.9,4.7,.841,1.7,3.0
Augustine Woodlin,82,50,20.7,1.2,3.9,.304,0.7,1.9,.365,0.5,2.0,.247,0.9,1.3,.642,0.2,2.0
_ Woodman,5,,,0.0,0.4,.000,0.2,0.4,.500,0.2,,,,,0.0,0.2,
Jayson Woodrich,39,0,12.1,1.5,3.8,.380,0.5,0.9,.571,0.9,2.9,.322,0.9,1.3,.667,0.3,1.1
Andy Woodring,26,16,23.7,2.1,5.1,.417,,,,,,,1.2,1.8,.681,4.0,0.4
Andy Woodring,2,0,2.0,0.5,0.5,1.000,,,,,,,0.0,0.0,,0.0,0.0
Casey Woodring,24,0,1.7,0.2,0.9,.190,0.0,0.2,.200,0.1,0.7,.188,0.0,0.0,,0.2,0.1
Phil Woodring,27,,,1.3,,,0.8,1.5,.537,,,,,,1.8,3.3,
Tom Woodring,61,,,2.4,7.0,.343,0.5,0.8,.660,2.6,,,,,2.0,5.3,
Brad Woodroffe,43,0,9.1,0.6,1.2,.510,0.6,1.2,.510,0.0,0.0,,0.5,1.0,.465,,
Charles Woodruff,105,72,32.8,3.2,6.0,.542,3.2,6.0,.542,0.0,0.0,,2.4,3.5,.694,2.0,3.0
Tom Woodruff,57,,,4.8,11.5,.420,1.4,2.0,.708,2.5,,,,,1.6,11.1,
Alvin Woods,53,,,4.9,10.4,.474,,,,,,,2.1,3.4,.602,5.0,1.1
Andy Woods,95,12,14.2,2.1,5.0,.416,1.5,3.2,.459,0.6,1.7,.337,1.1,1.6,.695,,
Anthony Woods,58,,,2.8,6.3,.440,1.7,3.7,.465,1.1,2.6,.405,1.5,2.1,.711,,
Anthony Woods,66,,,2.9,6.0,.477,,,,,,,1.5,1.9,.778,3.6,1.9
Antoine Woods,50,40,28.2,3.5,8.5,.415,3.3,7.8,.421,0.2,0.7,.343,2.5,4.2,.602,,
Antonio Woods,105,91,31.2,3.2,8.1,.397,2.0,4.4,.461,1.2,3.6,.319,1.4,2.4,.590,0.6,2.8
Asa Woods,33,0,9.2,0.8,3.1,.275,0.7,2.2,.315,0.2,0.9,.172,0.6,1.0,.588,0.3,0.7
Asaad Woods,6,0,2.5,0.0,1.3,.000,0.0,1.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.5
Bill Woods,5,,,0.2,0.2,1.000,0.0,0.0,,0.2,,,,,1.2,0.4,
Bill Woods,46,,,1.9,,,1.0,2.2,.475,,,,,,2.3,4.9,
Billy Woods,14,,,0.6,1.2,.529,0.4,0.5,.857,0.1,,,,,0.4,1.7,
Bob Woods,13,,,1.5,3.2,.452,0.6,1.2,.500,2.4,,,,,0.8,3.5,
Brandon Woods,9,9,,0.3,0.9,.375,0.3,0.9,.375,0.0,0.0,,0.7,0.7,1.000,,
Brandon Woods,55,32,15.2,1.8,3.4,.532,1.8,3.3,.538,0.0,0.1,.250,0.3,0.8,.409,0.9,1.0
Brennen Woods,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3
Buddy Woods,53,,,2.0,4.8,.412,1.2,2.6,.457,4.3,,,,,2.6,5.2,
Caleb Woods,14,0,4.6,0.8,1.9,.423,0.5,1.1,.438,0.3,0.7,.400,0.4,0.7,.600,0.2,0.3
Charlie Woods,53,2,9.8,0.8,2.2,.351,0.3,0.8,.381,0.5,1.4,.333,0.3,0.4,.700,0.5,1.3
Charonn Woods,41,4,6.7,0.2,0.7,.241,0.1,0.3,.357,0.0,0.4,.133,0.3,0.4,.688,0.1,0.4
Chris Woods,113,37,14.9,2.1,4.8,.437,2.1,4.6,.450,0.0,0.2,.056,2.1,3.0,.681,,
Chris Woods,121,24,14.9,1.1,2.4,.484,1.1,2.4,.484,0.0,0.0,,0.8,1.6,.529,,
Clark Woods,60,42,23.1,2.5,6.6,.382,1.1,2.5,.437,1.4,4.1,.348,0.9,1.2,.750,0.6,1.8
Collin Woods,31,0,14.0,1.1,4.0,.274,0.5,1.4,.357,0.6,2.6,.232,0.5,0.9,.556,0.3,0.9
Dante Woods,6,0,8.3,0.5,1.5,.333,,,,,,,0.8,1.2,.714,1.5,0.0
Darnell Woods,56,27,31.9,2.6,6.4,.413,2.1,4.7,.447,0.5,1.7,.319,3.2,4.1,.784,,
Darren Woods,69,6,11.3,2.0,4.1,.474,2.0,4.1,.477,0.0,0.0,.000,1.6,2.2,.745,,
Darryl Woods,58,16,13.8,1.1,3.9,.276,0.8,2.5,.303,0.3,1.4,.229,0.7,1.2,.627,,
Darryl Woods,58,,,4.1,9.7,.421,2.7,6.0,.451,1.3,3.6,.370,2.1,2.7,.778,,
Daryl Woods,3,0,1.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.3
David Woods,27,,,2.3,4.8,.485,,,,,,,0.4,0.7,.556,2.2,1.7
Daymond Woods,63,46,22.7,2.9,5.9,.499,2.7,5.2,.523,0.2,0.7,.326,1.4,2.2,.657,,
Daymond Woods,44,,,1.1,2.5,.441,1.1,2.5,.445,0.0,0.0,.000,0.7,1.3,.582,,
Dennis Woods,6,,,0.3,0.3,1.000,0.0,0.0,,0.0,,,,,0.3,0.7,
Derrick Woods,85,38,13.2,1.7,3.1,.543,1.7,3.0,.553,0.0,0.1,.333,1.1,1.6,.672,1.0,2.1
Desean Woods,4,0,12.8,0.5,3.0,.167,0.3,1.0,.250,0.3,2.0,.125,0.0,0.0,,0.0,0.5
Donnie Woods,7,,,0.3,0.9,.333,0.3,0.6,.500,0.1,0.1,,,,0.7,0.9,
Donny Woods,112,56,28.4,3.3,6.1,.532,3.3,6.1,.531,0.0,0.0,1.000,1.7,2.9,.587,,
Doug Woods,45,,8.2,0.3,1.1,.294,,,.243,,,,0.1,0.2,.333,,
Dwight Woods,10,0,1.9,0.3,0.6,.500,0.2,0.4,.500,0.1,0.2,.500,0.5,0.8,.625,,
Ed Woods,5,0,1.4,0.0,0.0,,,,,,,,0.6,1.4,.429,0.6,0.0
Eddie Woods,107,,,5.2,10.0,.516,1.6,3.9,.416,12.8,,,,,3.5,9.9,
Emmett Woods,7,,,0.7,2.6,.278,0.9,1.6,.545,2.1,,,,,0.6,2.3,
Eric Woods,105,8,12.7,1.0,2.7,.370,0.4,0.9,.398,0.6,1.8,.356,0.6,0.7,.822,0.3,0.9
Erick Woods,110,24,11.4,1.1,3.0,.380,0.9,2.2,.413,0.2,0.8,.291,0.5,0.7,.727,,
Ernie Woods,47,,,1.3,4.1,.304,0.9,1.7,.526,1.8,,,,,2.0,3.4,
Fidel Woods,103,9,9.5,1.0,2.3,.448,1.0,2.2,.450,0.0,0.0,.333,0.5,1.0,.480,,
Frank Woods,58,44,24.7,4.2,8.7,.480,3.9,7.8,.496,0.3,0.9,.346,2.9,3.9,.749,,
Fred Woods,24,,,3.3,,,2.0,,,,,,,,,8.7,
Fred Woods,41,,,1.9,5.1,.371,2.0,2.8,.719,2.3,,,,,1.5,5.8,
Fred Woods,47,,,3.2,4.7,.694,2.2,2.9,.763,4.8,,,,,2.2,8.7,
Gerald Woods,44,34,25.4,3.8,8.7,.441,3.2,6.3,.502,0.7,2.4,.279,2.7,4.1,.652,,
Greg Woods,48,28,13.0,0.4,1.0,.420,0.4,1.0,.457,0.0,0.1,.000,1.0,1.7,.610,,
Herbie Woods,15,,,0.7,2.6,.256,0.6,0.9,.692,0.7,,,,,1.3,1.9,
Holland Woods,122,99,32.4,4.0,10.0,.402,2.9,6.1,.467,1.2,3.9,.299,3.6,4.4,.810,0.4,2.2
Hunter Woods,68,47,27.7,2.8,7.7,.369,1.4,3.2,.426,1.5,4.5,.329,1.7,2.4,.715,1.0,5.3
James Woods,106,,14.9,2.6,6.7,.392,0.9,1.9,.468,5.8,0.9,0.3,0.5,1.4,1.7,6.2,
Jarrod Woods,43,2,6.3,0.9,2.4,.382,0.7,2.1,.356,0.2,0.3,.583,0.7,1.6,.463,,
Jerry Woods,2,,,,0.0,,,,,1.0,,,,,0.5,,
Joe Woods,7,,,0.4,0.7,.600,1.3,1.3,1.000,0.9,,,,,0.3,2.1,
Joey Woods,32,21,27.8,1.7,3.6,.482,1.5,3.0,.505,0.2,0.5,.353,0.9,1.5,.625,0.6,1.5
John Woods,61,45,23.2,4.3,10.1,.423,2.3,5.0,.467,2.0,5.1,.380,1.1,1.3,.793,,
John Woods,47,27,26.9,4.3,9.2,.462,4.3,9.2,.463,0.0,0.0,.000,2.1,3.4,.631,,
John Woods,74,,,3.0,8.1,.365,1.1,2.2,.519,9.1,,,,,2.8,7.1,
John Woods,3,,,0.0,1.3,.000,0.3,0.7,.500,1.0,,,,,1.0,0.3,
Jon Woods,7,0,1.0,0.1,0.4,.333,0.1,0.4,.333,0.0,0.0,,0.0,0.0,,0.0,0.1
Jonathan Woods,40,26,29.4,4.0,8.4,.476,3.6,7.7,.471,0.4,0.8,.533,1.3,2.0,.642,2.2,3.6
Jonathan Woods,5,0,3.8,0.4,1.4,.286,0.4,1.4,.286,0.0,0.0,,0.4,0.4,1.000,0.2,0.4
Justin Woods,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Kam Woods,23,12,26.6,3.6,10.1,.356,2.3,5.6,.414,1.3,4.6,.286,1.7,2.5,.702,0.7,2.2
Kameron Woods,136,69,24.4,2.1,4.6,.464,2.0,4.1,.496,0.1,0.5,.185,1.6,2.4,.650,2.0,5.0
Kejuan Woods,94,38,23.8,3.9,7.9,.491,3.5,6.6,.523,0.4,1.2,.325,2.2,3.2,.684,,
Kelvin Woods,113,41,21.1,4.1,7.7,.525,3.9,7.5,.528,0.1,0.3,.448,2.5,3.6,.702,,
Kevin Woods II,102,15,11.4,1.0,2.2,.452,0.9,2.0,.462,0.0,0.1,.308,0.5,0.8,.675,0.2,1.0
Kevin Woods,93,26,15.2,1.4,3.2,.454,,,,,,,0.4,0.5,.723,1.7,0.5
Keyshawn Woods,128,45,27.3,3.8,8.1,.461,2.5,5.1,.499,1.2,3.0,.396,1.4,1.8,.784,0.5,2.5
Kieran Woods,22,10,21.6,3.4,8.0,.424,3.1,6.8,.463,0.3,1.3,.214,2.5,4.2,.598,1.5,2.7
Kimium Woods,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0
Kraidon Woods,83,12,13.3,1.1,1.7,.648,1.1,1.7,.648,0.0,0.0,,0.7,1.7,.401,0.9,2.2
Kurtis Woods,62,61,30.5,4.0,11.1,.363,2.0,5.0,.392,2.1,6.1,.339,1.4,2.3,.636,1.3,1.8
LaMonte Woods,45,10,13.5,1.4,2.9,.481,1.4,2.8,.488,0.0,0.0,.000,0.3,0.7,.433,,
Larry Woods,52,,30.9,5.3,12.9,.410,2.4,3.6,.661,8.8,1.2,,,,2.9,13.0,
Larry Woods,72,,,1.0,2.5,.401,0.7,1.4,.476,3.0,,,,,1.5,2.7,
Lee Woods,73,,,1.8,3.8,.466,1.3,2.0,.658,5.6,,,,,1.9,4.9,
Loren Woods,107,78,26.0,3.9,8.0,.493,3.9,7.9,.496,0.0,0.1,.222,3.2,4.3,.745,,
Marcus Woods,99,59,21.6,1.5,3.2,.459,1.4,3.0,.486,0.0,0.2,.050,0.8,1.4,.597,,
Mark Woods,113,,,4.0,8.3,.486,3.7,7.2,.518,0.3,1.1,.276,2.4,3.1,.766,,
Mark Woods,48,,,4.1,10.3,.404,,,,,,,1.3,1.5,.824,3.8,
Marvin Woods,18,0,3.0,0.3,1.0,.278,0.1,0.6,.200,0.0,0.1,.000,0.4,0.4,1.000,0.0,0.4
Maurice Woods,90,28,16.6,2.2,4.5,.489,2.2,4.5,.489,0.0,0.0,,1.2,1.7,.699,,
Michael Woods,71,13,14.9,1.0,2.4,.421,0.8,1.9,.413,0.2,0.5,.455,0.6,1.1,.551,,
Michael Woods,111,,10.3,0.4,1.0,.372,0.3,0.8,.422,0.0,0.2,.174,0.3,0.6,.552,,
Mike Woods,51,,,2.4,8.0,.304,1.3,2.3,.573,5.4,0.6,,,,1.4,6.2,
Mike Woods,37,0,7.8,0.7,1.8,.397,0.3,0.9,.364,0.4,0.9,.429,0.2,0.3,.600,,
Mike Woods,21,,,2.0,5.5,.371,1.2,1.9,.625,2.1,,,,,1.6,5.3,
Mike Woods,,,,,,,,,,,,,,,,,
Mitch Woods,56,24,17.1,0.7,2.0,.355,0.6,1.4,.408,0.1,0.6,.235,0.5,1.0,.491,0.5,1.5
Mitch Woods,30,,3.4,0.7,1.6,.426,0.2,0.4,.545,0.7,0.2,,,0.3,0.3,1.9,
Morris Woods,53,24,17.2,2.7,5.2,.516,2.6,4.9,.538,0.1,0.3,.176,1.7,3.0,.575,1.2,1.7
Parnell Woods,69,1,7.3,1.1,2.8,.391,1.0,2.5,.385,0.1,0.3,.444,0.6,0.9,.698,,
Percy Woods,30,28,33.3,3.6,10.0,.361,2.4,5.5,.428,1.2,4.4,.278,2.5,3.6,.692,0.4,2.1
Peyton Woods,31,0,8.4,1.0,2.7,.369,0.1,0.2,.571,0.9,2.5,.351,0.5,0.5,.875,0.4,0.4
Prentice Woods,7,0,1.3,0.3,0.4,.667,0.1,0.3,.500,0.1,0.1,1.000,0.0,0.0,,,
Randy Woods,88,63,36.3,6.8,16.4,.413,3.6,7.4,.488,3.2,9.0,.352,3.9,4.9,.794,,
Randy Woods,52,,,5.8,12.0,.486,1.9,2.5,.756,5.6,,,,,2.7,13.6,
Rashad Woods,55,1,10.3,1.5,3.6,.425,0.8,1.6,.472,0.8,2.0,.387,0.3,0.4,.667,0.4,1.0
Richard Woods,26,25,34.2,4.8,11.4,.419,3.9,8.2,.476,0.9,3.2,.274,3.0,3.7,.832,,
Rick Woods,23,,,0.9,2.7,.328,0.7,1.1,.600,0.8,,,,,0.8,2.4,
Ricky Woods,90,62,27.4,5.1,9.7,.528,5.1,9.5,.537,0.0,0.2,.150,3.7,5.9,.616,2.8,4.2
Rodd Woods,47,10,10.9,1.1,2.7,.388,0.9,2.2,.404,0.2,0.5,.320,0.3,1.0,.333,,
Rodney Woods,76,,,3.9,8.9,.442,1.5,1.8,.853,1.6,6.9,,,,1.9,9.4,
Roger Woods,96,62,22.9,3.1,6.1,.507,2.9,5.4,.524,0.3,0.7,.369,2.4,3.8,.617,1.5,3.4
Royland Woods,2,,,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,0.0,0.0,,,
Rudy Woods,111,,27.8,4.8,8.3,.584,,,,,,,1.8,3.0,.595,7.7,0.9
Russell Woods,61,38,18.0,1.7,3.5,.495,1.7,3.5,.495,0.0,0.0,,1.3,2.5,.540,1.6,1.9
Ryan Woods,57,53,28.5,3.8,9.3,.410,1.4,3.5,.398,2.4,5.8,.417,1.9,2.3,.812,0.8,3.3
Ryan Woods,8,0,4.3,0.5,0.9,.571,0.4,0.6,.600,0.1,0.3,.500,0.0,0.3,.000,0.0,0.0
Sean Woods,91,88,26.3,3.3,7.1,.468,3.1,6.4,.487,0.2,0.7,.290,1.9,2.9,.654,,
Seventh Woods,119,18,10.8,1.0,2.6,.376,0.9,2.1,.411,0.1,0.5,.230,0.6,0.9,.647,0.1,1.1
Shawn Woods,4,,,0.3,0.5,.500,0.3,0.3,1.000,0.0,0.3,.000,0.5,0.5,1.000,,
Stan Woods,24,0,,0.8,2.0,.408,0.8,1.2,.655,0.8,0.5,0.5,0.0,0.5,0.8,2.5,
Stephen Woods,112,56,33.5,4.3,10.9,.391,1.8,4.2,.436,2.4,6.7,.363,1.9,2.5,.781,,
Terence Woods,43,2,29.8,3.8,8.1,.471,4.3,8.8,.488,0.6,1.8,.333,1.4,1.7,.787,,
Terrence Woods,123,47,19.5,3.7,8.9,.422,0.9,2.0,.429,2.9,6.8,.420,1.9,2.2,.857,,
Terrill Woods,56,52,23.6,2.3,4.8,.483,2.3,4.8,.487,0.0,0.0,.000,1.4,3.3,.424,,
Terry Woods,117,81,21.8,3.4,7.6,.443,2.7,5.7,.468,0.7,1.9,.368,1.3,2.0,.675,,
Thomas Woods,35,1,6.9,0.5,1.4,.327,0.5,1.2,.381,0.0,0.2,.000,0.2,0.3,.545,0.2,0.4
Tommy Woods,64,,,5.7,13.0,.439,3.9,5.5,.711,16.2,,,,,3.3,15.3,
Tony Woods,8,,1.6,0.3,0.4,.667,0.0,0.3,.000,0.4,0.0,,,,0.5,0.5,
Tony Woods,131,74,16.1,2.4,4.3,.545,2.4,4.3,.545,0.0,0.0,,1.3,2.3,.581,1.5,1.7
Tony Woods,8,0,7.6,0.8,1.6,.462,0.8,1.6,.462,0.0,0.0,,0.4,0.8,.500,,
Torey Woods,3,0,1.7,0.3,1.0,.333,0.3,0.3,1.000,0.0,0.7,.000,0.0,0.0,,0.0,0.3
Trevin Woods,59,0,15.8,1.4,4.1,.343,0.6,1.4,.446,0.8,2.6,.288,0.4,0.6,.765,1.1,2.2
Trevon Woods,36,0,9.1,0.9,3.0,.287,0.4,1.2,.333,0.5,1.8,.258,0.2,0.3,.583,0.6,0.9
William Woods,55,30,17.9,1.6,3.3,.478,1.6,3.3,.480,0.0,0.1,.333,0.7,1.1,.672,,
Willie Woods,11,11,2.0,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.1,0.2,.500,,
Willie Woods,64,,,6.8,14.5,.465,2.6,4.7,.556,10.8,,,,,2.6,16.2,
_ Woods,18,,,2.4,8.3,.287,1.7,3.2,.534,,,,,,2.7,6.5,
_ Woods,8,,,0.6,1.5,.417,,,,,,,0.0,0.0,,0.3,0.3
Holland Woods II,12,12,31.0,4.7,11.1,.421,2.6,6.2,.419,2.1,4.9,.424,2.2,3.1,.703,0.4,2.2
Ben Woodside,33,33,34.5,7.1,15.3,.464,5.1,10.5,.481,2.0,4.8,.427,7.0,8.3,.840,0.3,2.9
Bernard Woodside,3,0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3,0.0
Bernard Woodside,128,52,25.6,1.9,4.2,.450,,,.480,,,.349,0.7,1.4,.534,,
Jeff Woodside,11,1,3.5,0.5,0.7,.750,0.5,0.6,.714,0.1,0.1,1.000,0.3,0.5,.600,0.4,0.5
Jerry Woodside,44,,,7.0,12.7,.548,5.0,8.8,.577,7.8,,,,,1.3,19.0,
Steve Woodside,117,83,33.3,3.9,7.7,.507,,,,,,,2.8,3.8,.722,5.1,3.2
Avery Woodson,98,65,25.2,2.9,7.2,.411,0.8,1.9,.413,2.2,5.3,.410,0.7,1.0,.755,0.3,2.2
Brad Woodson,22,0,4.3,0.3,1.2,.222,0.1,0.4,.222,0.2,0.8,.222,0.3,0.3,1.000,0.1,0.3
Brian Woodson,55,46,30.4,2.3,6.4,.362,1.6,3.7,.424,0.7,2.7,.277,1.1,1.8,.580,0.9,3.1
Brian Woodson,10,0,7.0,0.4,1.6,.250,0.1,0.5,.200,0.3,1.1,.273,0.6,1.0,.600,0.3,0.6
Dominic Woodson,24,0,7.7,1.2,2.7,.438,1.2,2.7,.438,0.0,0.0,,0.3,0.8,.368,0.8,1.1
Don Woodson,5,,,0.0,0.0,,0.0,0.0,,0.2,0.0,,,,0.4,0.0,
Johnny Woodson,25,0,11.2,1.0,2.4,.424,1.0,2.4,.424,0.0,0.0,,0.5,0.6,.813,,
Ken Woodson,3,,1.3,0.0,0.3,.000,0.0,0.0,,0.7,0.0,0.0,0.0,0.7,0.3,0.0,
Mike Woodson,104,75,35.1,7.9,15.6,.505,4.0,5.2,.780,5.6,2.1,,,3.3,2.9,19.8,
Tim Woodson,57,,21.8,3.5,7.6,.462,,,,,,,1.6,2.4,.647,4.1,0.9
Leon Woodstock,23,0,9.9,0.7,2.0,.348,0.5,1.3,.387,0.2,0.7,.267,0.4,1.1,.400,0.3,0.9
Andy Woodtli,50,14,10.8,0.4,1.1,.407,,,.395,,,,0.3,0.8,.325,,
Andrew Woodward,92,28,19.0,1.8,4.0,.446,2.6,5.5,.476,0.0,0.0,,0.8,1.1,.686,,
Brian Woodward,98,71,25.6,4.1,10.2,.404,3.5,8.2,.430,0.6,2.1,.302,3.5,4.6,.753,2.0,3.3
Duane Woodward,117,113,33.3,3.3,8.0,.407,2.2,4.8,.461,1.1,3.2,.327,3.1,4.3,.731,,
Fred Woodward,29,,,1.8,4.3,.424,0.8,0.9,.920,0.6,,,,,0.8,4.4,
Graham Woodward,127,54,22.0,2.5,6.4,.397,1.1,2.8,.406,1.4,3.6,.390,1.0,1.5,.684,0.2,1.3
Jaxon Woodward,10,0,2.7,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.1,0.2,.500,0.0,0.1
Jeff Woodward,30,2,17.6,3.3,5.8,.560,3.3,5.8,.560,0.0,0.0,,1.3,2.3,.574,1.7,2.5
Jim Woodward,48,,,2.0,,,1.3,0.5,2.308,,,,,,,5.2,
Lee Woodward,13,,,0.7,1.7,.409,0.5,1.5,.368,1.5,,,,,0.8,1.9,
Mike Woodward,16,0,1.3,0.0,0.7,.000,0.0,0.2,.000,0.0,0.5,.000,0.1,0.1,.500,,
Pete Woodward,12,,,0.1,0.2,.500,0.0,0.1,.000,0.2,,,,,0.3,0.2,
Reggie Woodward,44,0,2.9,0.7,1.4,.492,,,.556,,,.500,0.4,0.6,.704,0.4,0.3
Terry Woodward,50,,,0.3,0.6,.469,0.1,0.3,.375,0.6,,,,,0.7,0.7,
Tory Woodward,24,,13.1,1.0,2.3,.411,0.6,1.1,.538,0.4,1.3,.300,0.3,0.4,.600,,
Don Woodworth,78,,,5.0,12.5,.403,1.8,3.2,.581,8.2,,,,,3.8,11.9,
Jim Woody,14,,,1.2,2.5,.486,0.6,1.2,.529,0.6,1.3,.444,0.9,0.9,.923,,
Cameron Woodyard,8,0,1.9,0.3,0.8,.333,0.3,0.6,.400,0.0,0.1,.000,0.1,0.3,.500,0.1,0.5
Cammeron Woodyard,104,21,13.3,1.2,3.7,.336,0.6,1.6,.357,0.7,2.1,.319,0.6,0.7,.789,0.7,1.2
Terrence Woodyard,107,22,14.2,1.4,3.8,.372,1.0,2.1,.452,0.4,1.6,.269,0.6,0.9,.625,0.6,1.5
Trey Woodyard,13,0,7.7,0.9,1.5,.600,0.6,0.8,.800,0.3,0.8,.400,0.1,0.2,.500,0.4,0.8
Grover Woolard,103,,,6.0,12.2,.489,1.4,1.9,.763,4.6,3.7,,,,2.7,13.4,
Royce Woolard,41,,,0.9,2.6,.355,1.0,1.4,.754,1.5,,,,,1.3,2.9,
Skeet Woolard,111,55,18.7,2.4,5.9,.403,1.0,2.3,.421,1.4,3.5,.392,0.9,1.3,.727,,
Vonterius Woolbright,17,15,27.3,3.9,8.2,.471,3.5,7.2,.492,0.4,1.1,.333,2.3,3.7,.619,1.7,4.7
_ Woolbright,1,,,0.0,,,1.0,1.0,1.000,,,,,,0.0,1.0,
Pat Woolcock,78,,,3.0,6.6,.446,1.9,2.8,.662,4.1,,,,,2.5,7.8,
Jim Wooldridge,82,,,1.3,4.1,.326,0.6,1.0,.646,2.3,1.5,0.6,0.0,0.8,1.2,3.3,
Kerry Wooldridge,23,4,7.9,0.5,1.9,.273,0.5,1.8,.286,0.0,0.1,.000,0.6,1.0,.565,0.6,1.7
Mason Wooldridge,20,0,4.5,0.4,1.1,.381,0.4,1.0,.400,0.0,0.1,.000,0.1,0.2,.667,0.5,0.4
John Woolery,109,29,21.3,1.5,3.8,.397,1.2,2.8,.440,0.3,1.0,.281,2.0,3.2,.629,,
Terryl Woolery,20,3,23.4,2.2,5.4,.398,1.9,4.1,.469,0.3,1.4,.185,1.7,3.0,.550,,
Royce Woolever,48,,,3.3,6.3,.526,1.2,2.0,.606,7.6,0.5,,,,2.6,7.8,
Royce Woolever,20,,,1.3,3.0,.441,1.0,1.7,.576,3.5,,,1.1,,1.2,3.6,
Wayne Wooley,74,37,14.9,1.2,2.4,.511,1.2,2.3,.514,0.0,0.0,.333,0.9,1.5,.627,1.0,1.6
Robert Woolf,19,,,0.9,,,0.3,0.7,.357,,,,,,0.8,2.1,
_ Woolf,32,,,2.3,,,1.8,,,,,,,,,6.4,
Damian Woolfolk,82,28,36.1,7.7,17.2,.445,6.2,13.2,.471,1.5,4.0,.361,4.1,5.2,.784,,
Peter Woolfolk,123,,24.1,5.4,11.0,.494,,,.525,,,.000,2.2,4.3,.520,,
