name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Mike Holland,41,0,6.4,0.4,1.9,.237,0.4,1.7,.257,0.0,0.1,.000,0.5,0.7,.655,,
Mike Holland,49,,,4.1,9.8,.418,2.2,2.8,.796,3.5,,,,,1.0,10.4,
Monty Holland,47,,,1.1,3.0,.360,2.3,3.7,.614,6.6,,,,,2.4,4.4,
Pat Holland,5,0,2.2,0.2,1.4,.143,0.2,1.2,.167,0.0,0.2,.000,0.0,0.0,,,
Paul Holland,63,,,4.5,11.9,.375,2.3,3.3,.676,6.2,,,,,3.2,11.2,
Pete Holland,83,,,0.6,1.5,.402,0.5,0.7,.667,0.6,1.2,,,,0.9,1.7,
Ria'n Holland,76,45,22.9,3.9,8.9,.443,2.1,4.3,.489,1.8,4.6,.399,2.1,2.5,.844,0.6,1.7
Roy Holland,16,,,1.0,2.1,.471,0.7,1.2,.579,1.2,0.5,,,,0.4,2.7,
Sonni Holland,111,43,27.8,5.1,10.0,.511,5.1,10.0,.511,0.0,0.0,.000,3.0,4.4,.681,,
Steve Holland,32,5,10.3,1.2,2.8,.411,,,.552,,,.000,0.3,0.9,.393,,
Steve Holland,27,4,13.9,1.5,3.4,.446,,,,,,,0.7,1.3,.529,1.6,1.2
Terry Holland,78,,,5.1,9.9,.519,3.4,4.6,.747,8.1,,,,,1.6,13.7,
Todd Holland,112,42,13.5,1.4,3.1,.444,1.4,3.0,.447,0.0,0.1,.364,0.5,0.8,.593,,
Tom Holland,75,,,4.3,9.9,.437,1.6,2.3,.695,7.3,,,,,2.4,10.3,
Trever Holland,49,,1.0,1.8,3.8,.484,,,.486,,,.000,1.5,2.6,.584,,
Wells Holland,106,23,19.1,2.5,4.6,.532,,,,,,,1.5,2.4,.626,4.1,0.3
Wendell Holland,49,,,1.2,3.0,.399,0.6,0.9,.644,1.2,1.3,,,,2.2,3.0,
Will Holland,121,36,20.6,2.3,6.4,.366,1.0,2.5,.400,1.3,3.9,.345,0.9,1.3,.678,0.6,2.5
Willie Holland,43,0,7.9,1.3,2.9,.448,,,,,,,0.4,0.7,.679,1.2,1.4
Yuanta Holland,125,36,20.4,2.8,5.5,.514,2.8,5.5,.515,0.0,0.0,.333,1.7,2.8,.620,,
Eddie Holland III,6,0,3.7,0.2,0.8,.200,0.2,0.8,.200,0.0,0.0,,0.3,0.5,.667,0.2,0.2
Tim Holland Jr.,11,1,12.5,1.5,2.9,.500,1.5,2.9,.500,0.0,0.0,,0.4,0.5,.667,0.5,2.3
Caleb Hollander,94,42,13.5,2.4,5.5,.431,1.4,2.4,.552,1.0,3.1,.334,0.4,0.7,.609,0.9,2.4
Grant Hollander,1,0,1.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,0.0,0.0,,1.0,0.0
Tim Hollandsworth,8,,,0.0,0.3,.000,0.1,0.4,.333,0.4,,,,,0.6,0.1,
David Hollaway,58,1,10.4,1.3,4.0,.318,0.8,2.6,.318,0.4,1.4,.317,0.9,1.3,.730,,
Glenn Hollaway,53,8,9.6,0.6,1.2,.500,0.6,1.1,.542,0.0,0.1,.143,0.2,0.4,.650,0.7,1.1
G. Holle,,,,,,,,,,,,,,,,,
Gary Holle,64,13,10.1,1.0,2.4,.425,1.0,2.2,.453,0.0,0.2,.143,0.5,0.9,.614,0.8,1.0
Don Holleder,48,,,1.4,4.0,.342,1.7,3.3,.503,5.5,,,,,2.5,4.4,
Jimmy Holleman,48,3,,0.5,1.7,.313,0.6,1.9,.324,0.0,0.2,.167,0.3,0.4,.722,0.7,0.5
Dave Hollenbeck,26,,,0.5,1.3,.382,0.2,0.4,.400,1.3,,,,,0.7,1.2,
Gary Hollenbeck,11,,,0.0,0.5,.000,0.0,0.2,.000,0.2,,,,,0.4,0.0,
Kent Hollenbeck,52,,18.0,3.3,6.3,.512,1.9,2.3,.838,2.2,,,,,2.3,8.4,
Scott Hollenbeck,70,,,0.8,1.7,.467,0.4,0.7,.538,1.8,,,,,1.1,2.0,
Chris Hollender,84,70,28.6,4.4,8.6,.508,3.7,7.0,.530,0.7,1.6,.414,2.8,3.4,.824,,
Frank Hollendoner,67,,,4.1,6.7,.611,2.0,3.3,.614,6.6,,,,,2.3,10.3,
George Hollenstein,35,,5.6,1.1,3.7,.285,0.6,1.2,.465,3.4,0.3,,0.3,1.0,0.9,2.7,
Mal Hollensteiner,71,38,12.6,1.6,3.8,.432,1.6,3.8,.432,0.0,0.0,,0.8,1.2,.651,,
Jack Holler,26,,,0.5,2.2,.228,0.3,0.8,.400,1.7,0.3,,,,2.3,1.3,
Anthony Holley,24,,,0.5,2.2,.245,0.2,0.9,.238,0.3,1.3,.250,0.3,0.5,.545,,
Avery Holley,16,8,15.5,1.5,3.8,.400,0.8,1.8,.414,0.8,1.9,.387,1.6,2.0,.781,0.1,0.9
Bennett Holley,109,2,8.6,0.9,2.2,.426,0.2,0.4,.564,0.7,1.8,.399,0.4,0.5,.827,0.4,1.1
Bob Holley,34,,,1.8,3.6,.492,1.7,2.7,.630,,,,,,2.6,5.3,
Chad Holley,83,56,26.6,2.2,6.2,.348,1.2,3.0,.381,1.0,3.2,.316,2.1,2.7,.781,0.2,1.8
Chris Holley,8,0,8.5,0.5,2.5,.200,0.1,1.6,.077,0.4,0.9,.429,0.0,0.1,.000,0.1,0.4
Greg Holley,14,0,5.0,0.4,1.8,.200,0.0,0.6,.000,0.4,1.1,.313,0.0,0.1,.000,0.0,0.4
Howard Holley,28,0,13.2,1.5,3.5,.423,1.2,2.4,.485,0.3,1.0,.276,1.7,2.5,.681,,
Jerome Holley,16,0,1.8,0.1,0.4,.167,0.1,0.3,.250,0.0,0.1,.000,0.1,0.3,.500,,
Jesse Holley,25,0,2.2,0.3,0.8,.400,0.3,0.6,.467,0.0,0.2,.200,0.3,0.6,.500,0.0,0.5
Johnny Holley,31,4,6.5,0.5,1.8,.298,0.5,0.9,.519,0.1,1.0,.100,0.2,0.3,.625,,
Montreal Holley,9,2,9.9,0.2,0.9,.250,0.2,0.9,.250,0.0,0.0,,0.1,0.8,.143,0.4,0.9
Myles Holley,22,1,9.2,1.4,3.3,.431,1.4,3.1,.456,0.0,0.2,.000,0.6,1.1,.542,0.5,1.5
Nigel Holley,19,2,6.6,0.5,1.2,.455,0.5,1.2,.455,0.0,0.0,,0.2,0.4,.571,0.3,0.6
Rob Holley,,,,,,,,,,,,,,,,,
Steve Holley,31,0,3.9,0.3,0.7,.476,0.3,0.7,.476,0.0,0.0,,0.4,0.6,.611,,
William Holley,20,0,6.6,0.5,1.1,.409,0.5,1.1,.409,0.0,0.0,,0.1,0.3,.400,,
_ Holley,21,,,1.3,3.4,.394,0.9,2.6,.345,,,,,,2.6,3.6,
Anthony Holliday,57,46,25.2,3.4,6.9,.487,2.8,5.4,.528,0.5,1.5,.341,3.4,4.4,.767,0.4,1.5
Bill Holliday,20,,,0.3,,,0.6,0.8,.733,,,,,,0.9,1.1,
Doc Holliday,24,,,6.2,15.2,.408,5.4,7.2,.756,2.7,,,,,3.3,17.8,
Ed Holliday,25,,,2.4,7.5,.321,2.2,4.0,.554,6.2,,,,,2.9,7.0,
Jason Holliday,36,1,11.4,0.3,1.3,.188,0.2,0.7,.250,0.1,0.7,.125,0.4,0.8,.517,0.2,1.2
Jimmie Holliday,51,20,16.3,3.0,7.3,.416,1.9,3.6,.511,1.2,3.6,.321,1.4,1.9,.745,,
Joe Holliday,42,8,24.0,2.3,5.8,.388,0.9,2.4,.394,1.3,3.5,.384,0.8,1.1,.688,0.6,2.0
Larry Holliday,67,,,3.8,9.2,.410,2.5,4.0,.638,8.2,,,,,3.5,10.1,
Larry Holliday,9,,2.7,0.4,0.9,.500,0.4,0.6,.800,1.6,0.2,0.7,0.0,0.1,0.3,1.3,
Reese Holliday,119,73,26.3,2.6,6.0,.442,1.9,3.9,.484,0.7,2.1,.361,2.6,3.6,.720,1.6,3.8
Riley Holliday,31,,,0.9,3.4,.267,1.1,1.5,.702,1.9,,,,,0.8,2.9,
Ryne Holliday,26,0,1.1,0.2,0.2,.667,0.2,0.2,.800,0.0,0.0,.000,0.0,0.0,,0.2,0.0
Tom Holliday,37,,,0.9,3.4,.260,1.4,2.5,.571,0.3,,,,,1.4,3.2,
Willis Holliday,51,1,17.4,3.2,6.4,.502,2.1,4.4,.483,0.8,1.8,.438,1.4,2.2,.623,,
Robert Hollie,65,,,1.7,4.5,.367,0.6,1.0,.606,1.5,,,,,1.3,3.9,
Ryan Hollifield,10,2,2.0,0.6,1.0,.600,0.6,0.9,.667,0.0,0.1,.000,0.2,0.7,.286,,
Harvey Holliman,10,,,0.3,0.8,.375,0.1,0.2,.500,1.0,,,,,0.7,0.7,
Jarrell Holliman,19,0,5.2,0.2,0.4,.375,0.2,0.4,.375,0.0,0.0,,0.1,0.1,1.000,0.2,0.3
Jim Holliman,80,44,24.6,4.1,7.8,.526,1.8,2.5,.721,3.5,,,,,2.5,9.9,
Terry Holliman,99,23,16.7,1.4,3.9,.352,0.9,2.1,.438,0.4,1.8,.247,1.1,1.5,.757,,
William Holliman,42,3,12.6,1.1,2.5,.421,1.1,2.5,.421,0.0,0.0,,0.7,1.2,.571,,
Darrel Hollimon,28,,14.5,2.4,4.7,.511,1.2,1.8,.660,1.9,1.3,,,,2.0,6.0,
Jeremy Hollimon,68,23,24.2,3.6,9.0,.406,2.4,5.4,.446,1.2,3.5,.344,2.7,3.7,.733,0.8,2.0
John Hollinden,12,,,0.6,1.7,.350,0.1,0.3,.250,1.2,0.0,,0.8,,0.4,1.3,
Harry Hollines,19,,,0.8,1.6,.500,0.8,1.3,.600,0.0,0.3,.000,1.0,1.5,.655,,
Harry Hollines,75,,,9.5,21.3,.445,6.1,7.8,.781,5.4,,,,,2.4,25.1,
Blaine Hollinger,42,,,0.4,1.5,.246,0.5,1.0,.525,0.8,,,,,0.5,1.3,
Brandon Hollinger,120,50,18.8,1.3,3.4,.370,0.4,1.1,.397,0.8,2.3,.358,0.7,1.0,.716,0.3,1.0
Levaine Hollingshead,2,,,0.0,1.0,.000,0.0,0.0,,0.5,,,,,1.0,0.0,
Leroy Hollingshed,55,,33.3,3.5,9.0,.392,2.5,5.9,.428,1.0,3.1,.324,1.6,2.7,.589,,
Dave Hollingsworth,93,,,5.4,8.8,.618,2.6,2.8,.906,8.2,,,,,2.0,13.1,
Greg Hollingsworth,37,7,17.9,1.4,3.9,.356,1.1,3.0,.385,0.7,2.2,.333,0.6,0.8,.733,,
Hank Hollingsworth,101,56,16.2,1.3,2.2,.581,1.3,2.2,.581,0.0,0.0,,0.5,1.1,.426,1.2,2.1
Henry Hollingsworth,86,,28.4,6.9,15.0,.460,2.7,3.6,.753,2.0,3.8,,,2.7,1.6,16.5,
Jack Hollingsworth,57,18,,0.7,2.1,.325,0.6,1.0,.625,1.7,,,,,1.1,1.9,
John Hollingsworth,49,46,32.3,4.2,8.9,.470,3.4,6.8,.496,0.8,2.1,.386,3.9,5.3,.738,0.6,2.4
Karl Hollingsworth,101,57,18.4,2.0,5.0,.393,1.3,2.9,.460,0.7,2.2,.303,1.0,1.4,.694,1.0,1.8
Noel Hollingsworth,6,0,3.8,0.0,0.8,.000,0.0,0.8,.000,0.0,0.0,,0.3,0.3,1.000,0.2,0.5
Randy Hollingsworth,50,,,4.6,11.2,.406,1.2,1.6,.765,6.1,1.0,,,,1.4,10.4,
Rick Hollingsworth,5,,,0.2,0.6,.333,,,,,,,0.0,0.0,,0.0,
Taveion Hollingsworth,131,130,34.5,4.9,10.9,.447,3.8,7.8,.492,1.1,3.1,.336,3.6,4.5,.818,0.9,3.0
Alfred Hollins,112,57,17.5,1.8,4.3,.414,1.4,2.7,.510,0.4,1.6,.254,1.1,1.7,.654,0.8,2.3
Andre Hollins,140,122,27.9,3.9,9.6,.402,1.9,4.6,.414,2.0,5.0,.391,3.0,3.6,.828,0.6,2.7
Austin Hollins,141,113,27.5,3.2,7.4,.430,1.9,3.7,.521,1.3,3.8,.342,1.7,2.1,.779,1.2,2.0
Brandon Hollins,60,26,19.8,3.2,5.6,.573,3.1,5.1,.620,0.1,0.6,.147,1.4,2.5,.560,1.9,3.7
Dwight Hollins,54,26,22.9,3.3,5.7,.571,,,,,,,1.5,2.1,.699,7.3,0.7
Gerald Hollins,38,,22.7,3.2,7.1,.448,3.0,6.4,.475,0.1,0.7,.192,1.3,2.3,.552,,
Jovan Hollins,47,22,13.7,1.0,2.9,.343,0.7,1.5,.444,0.3,1.4,.231,0.5,1.1,.480,,
Justin Hollins,32,0,12.0,0.7,1.4,.523,0.7,1.4,.523,0.0,0.0,,0.3,0.6,.400,0.8,1.8
Larry Hollins,110,,,3.9,6.9,.566,,,,,,,1.9,2.9,.652,4.6,1.5
Lionel Hollins,56,56,31.3,6.9,14.5,.479,3.1,4.5,.694,3.3,4.2,,,,3.2,17.0,
Ryan Hollins,113,61,20.2,2.0,3.5,.575,2.0,3.5,.574,0.0,0.0,1.000,1.7,2.9,.591,1.6,2.5
Tra-Deon Hollins,64,62,32.6,4.4,9.9,.443,3.4,6.7,.514,1.0,3.3,.300,3.2,4.1,.765,1.1,3.9
Vernard Hollins,112,112,35.6,5.3,11.7,.456,5.0,10.3,.489,0.3,1.4,.214,4.2,6.5,.641,1.4,3.9
Warren Hollins,43,,,5.3,11.9,.444,3.2,5.0,.636,2.0,,,,,3.0,13.8,
Wayne Hollins,43,,,0.9,2.3,.374,0.3,0.6,.600,1.8,0.1,,,,1.1,2.1,
Damian Hollis,116,84,22.5,3.6,7.9,.453,2.6,5.3,.493,1.0,2.6,.374,2.1,2.6,.818,1.3,3.6
Essie Hollis,109,,,7.6,15.4,.490,2.3,3.2,.729,9.0,,,,,2.8,17.5,
Ishmael Hollis,39,3,9.1,1.1,2.6,.410,0.8,1.4,.556,0.3,1.2,.239,0.4,0.6,.636,0.6,1.1
Jack Hollis,7,0,2.5,0.1,0.6,.250,0.3,0.3,1.000,0.3,0.0,0.0,0.0,,0.1,0.6,
Lanauze Hollis,54,26,,3.8,7.9,.485,,,,,,,2.6,3.8,.691,5.7,1.5
Lanauze Hollis,33,,8.4,0.5,1.2,.450,0.4,0.6,.684,1.4,0.5,0.3,0.0,1.1,0.7,1.5,
Mike Hollis,5,,,0.0,0.4,.000,,,,,,,0.6,1.0,.600,0.6,0.2
Quentin Hollis,10,0,6.0,0.5,1.4,.357,0.5,0.9,.556,0.0,0.5,.000,0.6,0.6,1.000,,
Quinton Hollis,90,1,7.3,0.7,2.0,.352,0.6,1.5,.379,0.1,0.5,.273,0.4,0.5,.717,0.2,0.8
Ra'Kim Hollis,86,83,34.7,5.1,12.4,.414,2.9,6.2,.474,2.2,6.3,.355,4.4,5.8,.758,1.4,3.6
Richard Hollis,62,,,6.2,14.6,.429,4.3,9.4,.461,1.9,5.2,.370,2.6,3.6,.735,,
Robert Hollis,30,,,0.8,2.1,.365,0.5,1.3,.429,0.0,0.0,,0.5,1.1,.455,,
Stacey Hollis,17,1,9.9,1.4,3.3,.429,1.0,2.1,.486,0.4,1.2,.333,0.3,0.6,.455,0.8,0.8
Tom Hollis,50,,,1.1,1.3,.873,0.9,0.5,1.913,1.5,,,,,0.7,3.1,
Warren Hollis,27,,,6.5,13.6,.477,4.1,6.8,.601,,,,,,3.1,17.0,
Zachary Hollis,21,1,10.0,0.5,1.6,.294,0.5,1.6,.294,0.0,0.0,,0.5,0.8,.625,0.8,1.6
_ Hollis,47,,,6.4,,,4.7,,,,,,,,,17.4,
Rondae Hollis-Jefferson,76,31,27.0,3.4,6.9,.496,3.3,6.4,.520,0.1,0.5,.205,3.3,4.7,.697,2.1,4.1
Darrell Hollison,28,,34.1,6.2,12.5,.493,2.5,3.0,.812,4.1,,,,,2.9,14.8,
Tyler Hollist,56,20,18.1,1.7,4.2,.416,0.9,1.7,.536,0.8,2.4,.331,0.6,1.1,.567,1.1,2.5
Jim Hollister,10,,,0.3,2.0,.150,0.2,0.6,.333,0.4,,,,,0.4,0.8,
Jermaine Holliway,108,28,,3.2,7.9,.400,3.2,7.9,.402,0.0,0.0,.000,1.4,2.6,.545,,
Curt Hollman,27,3,7.4,1.0,2.1,.474,,,.500,,,.000,0.3,0.6,.600,,
Derek Hollman,23,10,6.8,0.3,0.6,.462,0.3,0.6,.462,0.0,0.0,,0.3,0.6,.538,0.3,0.4
Mark Hollmann,23,7,12.3,1.6,3.0,.529,0.7,1.3,.500,2.3,0.2,0.4,0.0,0.7,2.0,3.8,
Will Hollmann,12,1,2.2,0.0,0.3,.000,0.0,0.3,.000,0.0,0.1,.000,0.2,0.2,1.000,0.0,0.3
Wyatt Hollmann,5,0,6.2,0.6,2.6,.231,0.4,1.8,.222,0.2,0.8,.250,0.0,0.4,.000,1.0,0.8
Garrius Holloman,69,50,27.8,4.6,9.2,.502,4.4,8.6,.519,0.2,0.7,.283,1.4,2.3,.584,2.1,4.3
Gary Holloman,13,,,1.2,3.0,.385,0.6,1.4,.444,2.1,,,,,1.3,2.9,
Jeff Holloman,53,18,23.2,3.3,8.8,.379,2.3,6.0,.391,1.0,2.8,.353,2.1,2.7,.762,,
Will Holloman,67,34,20.4,2.0,4.4,.454,1.3,2.6,.509,0.7,1.8,.377,1.1,1.4,.773,0.6,1.7
Jimmy Hollon,77,,,5.5,12.4,.443,3.0,3.9,.772,2.4,2.5,,,,2.5,14.0,
Paul Hollon,21,,,1.0,3.4,.278,0.7,0.9,.737,1.5,0.2,,,,1.4,2.6,
John Holloran,102,,,5.6,11.0,.512,2.2,2.7,.803,2.3,3.0,,,,2.9,13.5,
Alonzo Holloway,,,,,,,,,,,,,,,,,
Bob Holloway,7,,,1.3,3.0,.429,0.0,0.0,,1.4,,,,,0.6,2.6,
Collin Holloway,21,4,13.5,1.9,3.5,.534,1.5,2.6,.564,0.4,0.9,.444,1.5,2.0,.762,0.8,1.0
David Holloway,58,28,29.0,6.0,11.3,.531,,,.507,,,.300,3.0,5.8,.515,,
Desmond Holloway,26,24,32.0,6.2,12.4,.502,5.3,9.8,.541,0.9,2.6,.353,5.1,6.7,.763,1.6,5.3
Don Holloway,68,,,3.0,9.2,.330,2.3,3.6,.623,,,,,,2.9,8.4,
Emmanuel Holloway,69,44,24.8,2.7,6.8,.400,1.6,3.7,.421,1.2,3.1,.375,1.2,1.6,.714,0.8,2.0
Eric Holloway,95,31,22.2,3.7,7.0,.532,,,.532,,,.500,2.0,3.0,.673,,
Frank Holloway,2,0,20.5,3.0,8.0,.375,2.5,7.0,.357,0.5,1.0,.500,1.0,2.5,.400,3.0,3.0
Graves Holloway,25,,,3.3,8.4,.397,1.7,3.7,.457,,,,,,5.4,8.3,
Greg Holloway,20,,,1.4,3.7,.370,0.4,0.6,.727,0.9,,,,,1.6,3.1,
Gregory Holloway,15,1,4.3,0.3,1.1,.313,0.3,0.8,.333,0.1,0.3,.250,0.5,0.6,.778,0.4,0.7
Guy Holloway,8,1,2.1,0.1,0.1,1.000,0.1,0.1,1.000,0.0,0.0,,0.0,0.3,.000,,
Jacy Holloway,125,98,28.1,1.0,2.8,.369,0.5,1.3,.412,0.5,1.5,.332,1.0,1.2,.776,,
Jeff Holloway,50,5,15.8,1.3,3.3,.404,0.9,2.0,.449,0.5,1.4,.338,1.1,1.6,.722,,
Khari Holloway,52,7,11.1,1.0,2.7,.391,0.6,1.4,.425,0.4,1.3,.354,0.9,1.1,.873,0.2,0.7
Lance Holloway,87,23,13.9,0.6,1.5,.434,0.6,1.5,.438,0.0,0.0,.000,0.4,0.7,.621,1.1,1.5
Mike Holloway,128,125,27.2,4.5,8.4,.528,4.3,8.0,.538,0.1,0.4,.314,2.6,4.0,.656,2.4,3.7
Murphy Holloway,132,109,27.8,4.7,8.6,.544,4.7,8.5,.549,0.0,0.1,.091,1.9,3.6,.513,3.1,5.2
Newt Holloway,12,,,0.4,1.7,.250,0.3,0.3,.750,1.0,1.5,,,,0.5,1.1,
Otis Holloway,28,,,1.8,3.9,.463,,,,,,,0.8,1.3,.583,2.2,1.2
Pat Holloway,28,,,3.4,8.3,.408,2.9,6.4,.453,0.5,1.9,.259,1.7,2.8,.603,,
Patrick Holloway,100,11,19.1,2.9,7.5,.383,1.4,3.5,.410,1.4,4.0,.359,0.7,1.0,.742,0.3,0.9
Rashaan Holloway,108,76,16.1,3.6,5.6,.635,3.6,5.6,.637,0.0,0.0,.000,1.5,2.8,.531,1.9,3.0
Raymond Holloway,2,2,,0.5,1.5,.333,0.5,1.0,.500,0.0,0.5,.000,0.0,0.0,,,
Rodger Holloway,81,,,2.8,7.3,.390,3.0,4.4,.695,6.5,,,,,3.0,8.7,
Shaheen Holloway,116,109,33.3,4.7,12.5,.374,3.1,7.3,.424,1.6,5.2,.305,2.7,4.3,.640,,
Tim Holloway,23,19,24.4,4.2,7.8,.536,4.2,7.8,.536,0.0,0.0,,1.7,2.9,.567,,
Tim Holloway,6,0,1.8,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,0.0,0.2,.000,,
Todd Holloway,119,50,32.4,4.2,9.7,.434,,,.469,,,.200,2.7,3.8,.711,,
Tony Holloway,21,,17.9,3.8,7.4,.513,0.6,1.2,.462,3.0,0.7,,,,1.6,8.2,
Tremain Holloway,55,15,14.5,0.9,2.1,.435,0.9,2.1,.435,0.0,0.0,,0.7,1.5,.451,0.9,1.6
Tu Holloway,134,114,32.1,3.7,9.0,.412,2.5,5.5,.461,1.2,3.5,.338,5.0,5.9,.852,0.3,2.9
Tyler Holloway,122,68,24.6,2.9,6.7,.431,1.2,2.4,.492,1.7,4.3,.398,1.3,1.6,.853,0.3,1.1
Tyrone Holloway,47,41,27.8,3.3,7.1,.463,2.4,4.0,.604,4.3,2.1,1.1,0.7,3.0,3.3,9.0,
Tyronne Holloway,51,,26.3,2.6,4.7,.554,,,,,,,1.3,2.0,.667,2.7,2.3
James Hollowell,82,43,20.3,2.9,6.4,.446,2.7,6.0,.454,0.1,0.4,.333,1.3,1.9,.705,1.7,3.2
Jeremy Hollowell,125,78,22.6,3.3,7.9,.416,2.4,5.1,.471,0.9,2.8,.315,2.2,2.8,.765,1.0,3.1
Tray Hollowell,140,47,18.9,2.5,6.1,.407,0.8,1.6,.493,1.7,4.5,.376,0.5,0.7,.684,0.2,1.8
Wayne Hollrah,20,,,1.1,2.9,.368,1.4,1.9,.730,1.8,,,,,2.0,3.5,
Carroll Holly,3,,,0.0,1.3,.000,1.3,2.3,.571,2.3,,,,,0.3,1.3,
Lenny Holly,55,,16.1,2.6,7.3,.361,1.4,3.4,.402,1.2,3.8,.324,1.4,1.9,.735,,
Derik Hollyfield,27,19,21.5,2.3,6.6,.350,1.1,2.9,.392,1.1,3.6,.316,1.3,2.1,.596,1.2,2.6
Larry Hollyfield,71,,,3.5,7.5,.471,0.8,1.5,.547,2.7,,,,,1.9,7.9,
Scott Hollywood,26,,,2.1,5.3,.396,2.1,5.2,.407,0.0,0.2,.000,0.3,0.5,.750,,
Bill Holm,6,0,1.3,0.0,0.7,.000,0.0,0.5,.000,0.0,0.2,.000,0.0,0.5,.000,,
Bob Holm,30,,,1.2,2.4,.479,0.4,0.6,.684,2.4,,,,,1.1,2.8,
Chris Holm,107,63,19.2,2.4,5.1,.480,2.4,5.0,.483,0.0,0.1,.250,1.4,2.4,.562,2.6,3.9
Harry Holm,4,,,0.8,,,0.0,0.0,,,,,,,0.8,1.5,
Henry Holm,24,,,3.2,8.9,.355,2.7,5.1,.525,,,,,,3.8,9.0,
Jason Holm,13,0,3.7,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.0,0.0,,0.0,0.2
Paul Holm,20,,,1.2,4.4,.264,0.7,1.3,.538,,,,,,1.7,3.0,
Rod Holm,6,,,0.0,0.3,.000,0.0,0.2,.000,0.2,,,,,0.2,0.0,
Stephan Holm,80,5,18.3,2.6,6.1,.422,1.0,2.1,.491,1.6,4.0,.386,0.6,0.7,.746,0.3,1.6
Tom Holm,47,,,2.1,3.1,.662,1.8,1.9,.944,,,,,,1.6,6.0,
Tony Holm,77,,,3.4,7.4,.454,2.5,3.3,.757,1.8,5.9,,,,2.4,9.2,
_ Holm,18,,,0.8,3.2,.263,0.7,1.4,.500,,,,,,1.2,2.4,
Fedi Holm-Hadulla,21,6,24.7,2.2,5.2,.431,0.7,1.7,.429,1.5,3.5,.432,0.6,0.9,.667,0.3,0.6
Aric Holman,124,78,21.1,3.1,6.1,.509,2.3,4.1,.573,0.8,2.0,.382,1.4,2.0,.687,1.8,3.8
Denny Holman,52,,,4.4,9.4,.467,4.3,5.6,.766,3.6,,,,,2.6,13.1,
Don Holman,55,,,2.8,7.7,.362,1.8,2.9,.637,2.0,,,,,2.1,7.4,
Eli Holman,95,58,25.6,4.3,7.1,.605,4.3,7.1,.605,0.0,0.0,,2.2,3.4,.646,3.0,5.1
Gary Holman,11,,,1.1,2.6,.414,1.5,2.5,.593,2.7,,,,,1.2,3.6,
Greg Holman,90,46,22.7,2.8,6.1,.457,2.2,4.5,.490,0.6,1.6,.364,1.2,1.4,.862,,
Jerome Holman,43,31,26.4,3.1,7.7,.407,2.1,4.7,.446,1.0,3.0,.344,1.8,2.4,.767,0.3,2.7
Jerry Holman,64,45,23.1,4.0,7.0,.574,4.0,7.0,.574,0.0,0.0,,1.4,2.2,.626,1.8,2.8
Johnny Holman,55,19,33.6,3.8,7.5,.502,,,,,,,4.1,5.2,.774,4.6,3.7
Joseph Holman,45,,,2.9,10.3,.280,2.2,3.0,.724,,,,,,1.6,7.9,
Larry Holman,2,,,0.0,0.0,,0.0,0.0,,0.5,,,,,0.0,0.0,
Matt Holman,59,59,31.5,4.6,10.8,.422,2.2,4.7,.460,2.4,6.1,.393,1.9,2.5,.748,1.2,3.0
Matt Holman,7,0,1.4,0.1,1.3,.111,0.1,0.9,.167,0.0,0.4,.000,0.0,0.0,,,
Pete Holman,2,,,0.5,1.0,.500,0.5,1.0,.500,0.0,0.0,,0.0,0.0,,,
Randy Holman,11,,,0.3,1.5,.188,0.7,0.7,1.000,0.4,,,,,0.4,1.3,
Tim Holman,69,,,2.8,7.1,.402,2.2,3.0,.724,4.4,,,,,2.2,7.9,
Tom Holman,57,,,1.4,3.8,.372,1.0,1.5,.694,,,,,,1.4,3.8,
_ Holman,22,,,2.8,,,1.7,3.0,.552,,,,,,2.0,7.3,
Rich Holmberg,49,,,3.3,8.4,.400,3.6,5.2,.697,9.6,,,,,4.2,10.3,
David Holmberger,1,,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
Bret Holmdahl,111,51,25.1,3.8,8.8,.430,,,.443,,,.368,1.9,2.6,.716,,
Eric Holme,,,,,,,,,,,,,,,,,
Jacob Holmen,94,29,15.9,2.2,5.4,.407,1.8,4.1,.443,0.4,1.4,.299,0.9,1.2,.780,1.1,1.9
Aaron Holmes,56,27,17.8,2.1,5.2,.409,1.5,3.6,.430,0.6,1.6,.363,1.7,2.5,.696,1.1,2.0
Adam Holmes,18,1,6.5,0.2,0.9,.250,0.0,0.1,.000,0.2,0.8,.267,0.3,0.3,.833,0.1,0.2
Allen Holmes,29,,,5.3,12.0,.440,4.5,5.7,.799,6.6,,,,,1.9,15.1,
Avry Holmes,126,99,27.3,3.0,7.2,.413,1.3,3.0,.418,1.7,4.2,.410,2.3,2.9,.783,0.4,1.9
B.J. Holmes,130,40,21.6,2.1,5.4,.388,0.7,1.8,.372,1.4,3.6,.396,2.0,2.5,.797,0.4,1.6
Baskerville Holmes,132,,23.4,3.4,6.6,.510,,,,,,,1.7,2.4,.722,5.1,1.0
Bill Holmes,28,,,0.2,0.9,.192,0.5,0.7,.700,0.4,,,,,1.0,0.9,
