name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Jeff Arms,22,0,16.9,2.9,6.9,.421,2.0,4.2,.489,0.9,2.7,.317,2.5,3.1,.794,,
Aaric Armstead,124,113,28.5,3.2,8.5,.374,2.3,5.7,.409,0.9,2.8,.305,2.4,3.5,.678,1.6,3.5
Aaron Armstead,91,16,18.3,2.0,5.1,.385,1.2,2.7,.434,0.8,2.4,.329,1.1,1.4,.752,0.6,1.5
Arik Armstead,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Chuck Armstead,19,,,1.9,4.4,.440,1.9,4.3,.451,0.0,0.1,.000,1.6,2.0,.816,,
Ernie Armstead,30,,12.0,0.8,1.5,.533,0.1,0.3,.444,2.2,0.1,0.7,0.7,0.8,,1.7,
Gene Armstead,73,,,5.8,10.4,.555,2.8,4.2,.654,11.0,1.3,,,,3.2,14.3,
LaRon Armstead,109,53,19.8,1.9,4.8,.394,1.3,3.1,.429,0.6,1.7,.328,1.9,2.3,.812,0.6,2.2
Lionel Armstead,101,74,28.3,3.8,8.9,.428,2.0,4.0,.489,1.8,4.9,.377,1.2,1.6,.767,,
Malcolm Armstead,109,88,29.1,3.8,8.9,.423,2.7,5.9,.468,1.0,3.1,.336,1.3,1.7,.745,0.7,2.4
Marc Armstead,58,28,30.1,2.5,4.6,.549,2.5,4.6,.549,0.0,0.0,,0.9,2.8,.338,,
Xaiver Armstead,38,0,8.4,0.9,2.8,.333,0.3,0.8,.323,0.7,1.9,.338,0.3,0.4,.750,0.2,1.3
Al Armstrong,67,,,4.3,9.9,.439,1.6,1.9,.835,1.9,,,,,1.6,10.2,
Al Armstrong,38,,,1.7,5.7,.307,1.1,1.9,.583,5.4,1.4,,,,2.6,4.6,
Alvin Armstrong,1,0,1.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0
Andre Armstrong,59,28,24.6,3.1,9.2,.335,0.9,2.6,.338,2.2,6.6,.333,3.6,4.3,.820,0.5,0.9
B.J. Armstrong Jr,130,103,25.1,4.5,9.1,.492,,,.511,,,.443,3.1,3.7,.831,,
Bill Armstrong,39,10,1.3,0.2,0.8,.194,0.1,0.3,.231,0.1,0.5,.167,0.3,0.5,.667,,
Billy Armstrong,85,,15.9,0.9,2.2,.413,0.6,1.3,.444,0.3,0.9,.368,0.6,0.7,.790,,
Bob Armstrong,24,,,0.8,2.3,.352,0.7,1.4,.485,2.5,,,,,1.3,2.3,
Bob Armstrong,65,,,3.2,8.8,.368,2.2,3.3,.653,5.6,,,,,3.0,8.7,
Bob Armstrong,30,,,1.2,5.2,.226,0.9,1.2,.771,,,,,,1.9,2.9,
Brandon Armstrong,65,64,30.4,6.6,15.1,.439,4.4,9.5,.467,2.2,5.6,.391,2.7,3.2,.824,,
Brandon Armstrong,129,8,15.1,1.6,4.0,.393,0.8,1.8,.449,0.8,2.2,.349,0.7,1.0,.726,0.2,1.4
Chris Armstrong,14,0,1.3,0.1,0.7,.200,0.1,0.1,.500,0.1,0.6,.125,0.0,0.0,,0.0,0.1
Chris Armstrong,10,0,,1.2,2.9,.414,0.8,1.6,.500,0.4,1.3,.308,0.7,1.0,.700,0.5,0.9
Clarence Armstrong,114,,,2.3,5.8,.389,0.9,2.3,.399,1.4,3.6,.382,2.1,2.7,.775,,
Damon Armstrong,27,,,1.6,4.0,.411,1.6,3.9,.415,0.0,0.0,.000,1.8,3.0,.585,,
Dan Armstrong,60,,8.9,1.2,2.7,.465,,,,,,,0.4,0.5,.688,1.1,0.3
Delvin Armstrong,85,33,22.7,2.4,5.5,.444,2.1,4.7,.454,0.3,0.8,.385,1.1,1.6,.655,,
Demon Armstrong,5,5,3.2,0.2,1.6,.125,0.0,0.2,.000,0.2,1.4,.143,0.0,0.0,,,
Derek Armstrong,10,0,3.3,0.3,0.7,.429,0.2,0.3,.667,0.1,0.4,.250,0.0,0.0,,0.2,0.2
Derrell Armstrong,62,25,25.3,4.8,11.2,.430,3.7,7.9,.467,1.1,3.2,.338,2.9,3.8,.761,1.7,3.0
Dick Armstrong,20,,,3.9,10.3,.376,3.9,6.0,.655,7.0,,,,,3.3,11.6,
Don Armstrong,3,0,1.3,0.3,1.0,.333,0.0,0.3,.000,0.3,0.0,0.0,0.0,0.0,0.0,0.7,
Ed Armstrong,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Gilbert Armstrong,56,,,0.9,2.8,.304,,,,,,,0.4,0.8,.545,2.2,
Greg Armstrong,25,,,1.1,3.6,.308,0.8,1.2,.690,0.9,,,,,0.9,3.0,
Greg Armstrong,50,,,1.9,4.6,.404,1.8,2.3,.767,2.2,4.2,,,3.4,3.2,5.5,
Hilton Armstrong Jr,131,56,15.1,1.7,3.1,.563,1.7,3.1,.565,0.0,0.0,.333,1.2,2.1,.578,1.3,2.6
Jacoby Armstrong,117,70,23.3,3.3,7.1,.459,3.1,6.4,.486,0.2,0.8,.236,2.1,3.1,.673,1.6,3.0
Jay Armstrong,97,51,28.8,4.4,10.3,.429,4.3,9.8,.438,0.1,0.5,.275,2.2,2.8,.788,,
Jeffery Armstrong,22,0,4.0,0.1,0.3,.286,0.0,0.1,.500,0.0,0.2,.200,0.0,0.1,.333,0.0,0.4
Jerry Armstrong,59,,,0.7,1.9,.357,0.7,0.9,.750,1.5,,,,,1.1,2.1,
Jerry Armstrong,63,,,1.1,3.3,.341,0.7,1.1,.569,1.0,,,,,1.6,2.9,
Jim Armstrong,81,,,5.3,14.3,.372,2.7,4.2,.647,4.5,,,,,2.0,13.3,
Jim Armstrong,7,,,0.3,0.3,1.000,0.3,0.3,1.000,0.4,,,,,0.1,0.9,
Jordan Armstrong,21,0,2.0,0.0,0.4,.111,0.0,0.4,.111,0.0,0.0,,0.0,0.0,,0.2,0.2
Josh Armstrong,21,8,9.5,0.2,1.0,.227,0.2,1.0,.238,0.0,0.0,.000,0.2,0.3,.833,0.3,1.1
Justin Armstrong,63,9,18.5,2.5,5.5,.450,2.1,4.4,.480,0.3,1.1,.324,1.1,1.8,.595,1.2,2.3
Kato Armstrong,95,35,22.7,4.9,10.3,.477,,,.499,,,.376,3.8,4.9,.763,,
Keith Armstrong,54,0,8.5,0.6,1.4,.432,0.6,1.4,.432,0.0,0.0,,0.2,0.5,.370,0.7,0.8
Keith Armstrong,112,40,21.3,2.1,4.0,.509,,,,,,,1.0,2.0,.518,3.8,0.6
Kevin Armstrong,85,16,10.8,0.9,2.3,.399,0.9,2.3,.403,0.0,0.0,.000,0.4,1.0,.360,,
Lance Armstrong,39,,,1.4,3.5,.406,0.7,0.9,.757,1.1,1.6,,,,1.3,3.6,
Larry Armstrong,79,,,6.9,15.9,.435,3.8,5.1,.751,2.8,,,,,2.3,17.6,
LeRonne Armstrong,27,16,27.6,2.7,9.0,.303,1.6,4.7,.341,1.1,4.4,.263,1.8,2.8,.653,,
Louis Armstrong,49,17,22.8,2.0,5.2,.383,0.9,2.0,.469,1.1,3.3,.331,1.4,1.9,.736,,
Mark Armstrong,115,109,27.2,3.0,6.1,.485,,,.503,,,.250,1.5,2.2,.660,,
Melvin Armstrong,53,,,5.1,9.3,.546,,,,,,,2.0,3.0,.652,5.4,0.8
Mike Armstrong,5,,,0.0,0.2,.000,0.6,1.6,.375,0.6,0.0,,,,0.4,0.6,
Patrick Armstrong,7,0,1.3,0.1,0.4,.333,0.1,0.4,.333,0.0,0.0,,0.0,0.0,,0.0,0.6
Paul Armstrong,19,,3.3,0.4,0.7,.538,0.2,0.3,.667,0.1,0.3,,,,0.3,0.9,
Phil Armstrong,10,,,0.1,0.4,.250,0.0,0.1,.000,1.0,,,,,,0.2,
Ralph Armstrong,61,,,1.9,5.2,.367,1.7,2.8,.593,,,,,,3.0,5.5,
Rashaad Armstrong,48,1,6.9,0.5,1.0,.565,0.5,1.0,.565,0.0,0.0,,0.3,0.8,.378,0.7,1.0
Ray Armstrong,5,0,1.8,0.4,1.0,.400,,,,,,,0.2,0.2,1.000,0.0,0.0
Rich Armstrong,20,,,0.9,3.0,.283,0.7,0.8,.813,1.1,,,,,1.0,2.4,
Richie Armstrong,60,32,34.7,3.0,6.5,.464,3.7,7.0,.534,0.1,0.4,.308,2.0,2.9,.678,,
Shamar Armstrong,55,11,15.2,1.7,4.2,.402,0.9,1.7,.533,0.8,2.5,.314,0.5,0.6,.818,0.6,1.5
T.J. Armstrong,102,2,10.1,1.1,2.6,.441,1.0,2.1,.467,0.2,0.5,.333,0.8,1.3,.636,,
Taran Armstrong,12,12,31.4,4.1,9.0,.454,3.4,6.7,.513,0.7,2.3,.286,1.9,2.8,.697,0.9,5.6
Tate Armstrong,83,,,6.4,12.3,.519,3.0,3.7,.804,2.2,2.6,,,,1.9,15.7,
Tony Armstrong,86,48,21.2,3.3,6.8,.485,3.3,6.8,.485,0.0,0.0,,2.1,3.4,.623,1.6,3.2
Tony Armstrong,115,11,20.0,2.7,6.8,.393,2.4,5.9,.401,0.3,0.9,.337,1.5,2.1,.702,,
Tracy Armstrong,60,25,30.6,3.3,8.3,.400,1.6,4.1,.395,1.7,4.1,.405,2.3,3.0,.778,,
Tre Armstrong,67,26,23.4,2.6,6.3,.412,1.1,2.3,.484,1.5,4.0,.369,1.1,1.3,.843,0.4,2.8
Ty Armstrong,77,35,12.9,2.2,4.0,.547,2.2,4.0,.552,0.0,0.0,.000,0.9,1.5,.581,1.2,1.7
Tyrik Armstrong,64,44,24.5,3.7,8.3,.447,2.9,6.1,.468,0.9,2.2,.390,2.3,2.8,.835,0.6,2.1
Walt Armstrong,34,,,2.1,7.9,.269,1.0,1.7,.596,,,,,,1.9,5.2,
Warren Armstrong,78,,,6.4,14.0,.456,3.9,5.5,.706,10.8,5.5,,,,3.6,16.7,
_ Armstrong,44,,,2.0,,,1.0,,,,,,,,,5.0,
_ Armstrong,21,,,1.1,,,0.3,0.7,.400,,,,,,0.9,2.6,
Mladen Armus,109,72,23.1,2.8,5.2,.544,2.8,5.1,.555,0.0,0.1,.077,1.7,2.9,.583,2.8,4.3
Isaiah Armwood,124,72,23.1,2.7,5.4,.494,2.6,5.2,.505,0.0,0.2,.200,2.1,3.1,.661,1.8,4.0
Keith Armwood,76,24,24.7,2.4,6.6,.369,1.5,3.7,.406,0.9,2.9,.323,1.1,1.5,.726,,
Hal Arnason,42,,,1.2,1.0,1.182,0.8,0.2,4.375,,,,,,1.0,3.3,
Charles Arndt,7,,,0.3,,,0.1,,,,,,,,,0.7,
Howard Arndt,59,,,0.6,1.5,.400,0.5,1.0,.525,1.4,,,,,0.8,1.7,
John Arndt,26,,15.7,6.8,25.0,.274,2.0,3.2,.622,,,,,,1.7,15.7,
Ray Arndt,30,,,2.6,,,2.0,2.0,1.000,,,,,,2.9,7.3,
Richard Arndt,,,,,,,,,.500,,,,,,,,
_ Arndt,5,,,0.2,0.2,1.000,0.2,0.2,1.000,0.0,0.0,,0.0,0.0,,,
Jim Arndts,23,,,5.2,10.5,.496,2.9,5.9,.493,,,,,,5.4,13.3,
Jesse Arnelle,102,,,7.2,,,6.5,9.7,.667,12.1,,,,,2.5,21.0,
Andy Arner,6,,,2.5,4.7,.536,0.2,0.3,.500,2.5,,,,,1.5,5.2,
Blake Arnet,20,0,1.8,0.1,0.3,.400,0.0,0.0,,0.1,0.3,.400,0.3,0.3,.833,0.0,0.2
Alan Arnett,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0
Carter Arnett,94,23,21.2,1.9,4.4,.427,1.7,3.6,.462,0.2,0.8,.270,1.6,2.5,.651,,
Cory Arnett,12,,,0.8,1.4,.529,0.8,1.1,.692,0.0,0.3,.000,0.3,0.5,.500,,
Jacob Arnett,90,54,21.5,1.6,4.4,.377,1.0,2.6,.397,0.6,1.7,.346,0.9,1.1,.775,0.7,1.9
Kim Arnett,93,,7.8,1.3,3.0,.425,0.8,1.2,.692,3.2,0.4,,,,2.7,3.3,
Damon Arnette,86,0,26.4,5.1,11.3,.451,4.1,8.5,.482,1.0,2.7,.352,3.8,5.5,.679,,
Dylan Arnette,6,0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Jay Arnette,62,,,5.4,12.0,.448,4.1,5.7,.730,4.4,,,,,3.4,14.9,
Tom Arnholt,78,,28.0,4.5,10.4,.432,3.2,3.9,.830,3.4,2.9,,,,2.2,12.3,
Vicktor Arnick,16,2,4.4,0.3,0.8,.385,0.2,0.4,.429,0.1,0.4,.333,0.0,0.1,.000,0.4,0.4
Ben Arning,6,,,1.5,2.7,.563,0.5,0.8,.600,2.0,,,,,0.7,3.5,
Adam Arnold,81,27,19.7,1.3,3.1,.417,1.0,2.0,.470,0.4,1.1,.322,1.3,1.9,.671,1.6,3.4
Andre Arnold,5,0,1.0,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,0.0,0.2,.000,0.0,0.0
Bill Arnold,68,,,3.4,10.5,.325,3.3,5.6,.588,9.4,,,,,4.1,10.1,
Billy Arnold,66,,,4.7,10.4,.458,3.9,5.0,.775,2.3,,,,,2.7,13.3,
Bob Arnold,24,0,2.2,0.3,0.6,.400,,,.250,,,.000,0.5,0.8,.632,,
Bob Arnold,85,,11.0,3.7,8.0,.462,0.7,1.0,.711,1.5,0.8,0.3,0.0,0.5,1.8,8.2,
Calvin Arnold,105,66,20.7,2.0,5.2,.384,1.6,3.9,.406,0.4,1.3,.319,0.7,1.2,.623,1.1,2.6
Clint Arnold,37,,,1.2,3.9,.315,1.0,1.6,.607,3.2,,,,,1.0,3.4,
Clyde Arnold,71,,,4.7,9.8,.483,3.8,5.2,.746,8.1,,,,,2.9,13.3,
Connor Arnold,55,2,7.9,0.9,2.2,.382,0.2,0.5,.464,0.6,1.7,.358,0.2,0.2,.750,0.4,0.8
Cotious Arnold,11,0,2.9,0.2,0.7,.250,0.0,0.3,.000,0.2,0.5,.400,0.1,0.3,.333,0.1,0.1
Daryl Arnold,31,2,13.7,1.5,3.7,.417,1.1,2.4,.479,0.4,1.4,.310,0.7,1.3,.550,0.9,1.8
Dave Arnold,33,0,2.7,0.4,1.5,.271,0.2,0.5,.333,0.2,0.9,.233,0.2,0.2,.625,,
Dave Arnold,73,,,2.4,6.0,.398,1.1,1.8,.609,4.1,,,,,1.6,5.9,
David Arnold,31,1,5.7,0.2,0.7,.217,0.1,0.4,.167,0.1,0.4,.273,0.2,0.3,.700,0.0,0.5
David Arnold,6,1,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.2,0.3,.500,,
Doug Arnold,115,60,33.5,6.4,13.6,.469,,,,,,,2.6,3.6,.729,7.7,1.7
Drew Arnold,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0
Forest Arnold,52,,,7.4,9.5,.776,5.3,4.5,1.194,13.5,,,,,1.4,20.1,
Fred Arnold,37,,,1.1,2.4,.467,0.3,0.7,.444,2.1,,,,,1.4,2.6,
Geoff Arnold,114,70,26.2,2.1,4.8,.439,,,.374,,,.154,1.4,2.0,.721,2.5,3.0
Granville Arnold,64,17,16.7,2.2,4.3,.511,,,,,,,2.5,3.1,.821,2.9,1.1
Greg Arnold,96,,21.7,1.8,3.9,.460,,,.345,,,.667,1.1,1.4,.754,,
Jack Arnold,22,,,0.6,1.5,.394,0.4,1.2,.346,0.8,,,,,0.7,1.6,
Jamaal Arnold,8,0,1.4,0.1,0.1,1.000,0.1,0.1,1.000,0.0,0.0,,0.1,0.5,.250,0.0,0.4
Jamie Arnold,87,62,26.6,4.5,9.1,.501,3.9,7.2,.539,0.7,1.9,.354,2.3,3.2,.705,,
Jeff Arnold,64,3,10.5,1.1,2.3,.507,,,.553,,,,0.6,1.1,.565,,
Jerome Arnold,52,,,6.8,14.4,.469,2.1,2.9,.738,2.4,1.6,,,,2.7,15.6,
John Arnold,109,23,19.6,1.1,2.8,.401,0.7,1.6,.460,0.4,1.2,.323,1.4,1.8,.781,,
John Arnold,46,,17.8,2.1,4.5,.466,0.9,1.3,.707,2.2,1.0,,,,1.0,5.1,
John Arnold,22,,,1.5,3.0,.492,0.8,1.1,.680,1.6,,,,,2.1,3.7,
Kelvin Arnold,37,,11.5,0.8,1.9,.408,1.0,2.0,.500,0.0,0.0,,0.6,1.2,.488,,
Kenny Arnold,109,,,3.9,8.8,.442,,,,,,,2.4,3.2,.748,2.4,3.2
Leroy Arnold,50,,,3.2,7.5,.423,1.9,2.7,.707,4.4,,,,,1.8,8.2,
Marcus Arnold,124,49,16.2,2.5,5.0,.504,2.5,5.0,.504,0.0,0.0,,1.2,1.9,.636,1.1,1.7
Mark Arnold,21,0,12.1,2.0,3.4,.592,2.0,3.4,.592,0.0,0.0,,1.7,2.5,.673,,
Mike Arnold,20,0,3.4,0.2,1.4,.148,0.1,0.7,.077,0.2,0.7,.214,0.0,0.1,.000,0.3,0.3
Mike Arnold,60,5,7.9,0.4,1.0,.439,0.3,0.7,.432,0.1,0.2,.462,0.4,0.6,.788,,
Mitch Arnold,120,30,30.8,3.6,7.8,.454,,,.458,,,.385,1.6,2.0,.799,3.4,3.5
Mo Arnold,69,46,25.9,2.0,5.4,.363,1.6,3.9,.409,0.4,1.5,.245,0.8,1.5,.525,0.7,3.0
Neil Arnold,89,,,0.7,1.4,.476,0.5,0.7,.814,0.4,1.3,,,,1.4,1.9,
Norris Arnold,65,0,8.1,0.3,0.9,.317,0.3,0.9,.322,0.0,0.0,.000,0.3,0.6,.405,0.5,1.0
Orby Arnold,93,,,5.2,12.6,.416,2.3,3.4,.659,7.7,,,,,2.2,12.8,
P.J. Arnold,58,37,24.1,4.3,11.8,.368,2.2,6.0,.358,2.2,5.7,.378,1.7,2.3,.713,1.1,2.3
Randy Arnold,2,,,0.0,0.0,,1.0,1.0,1.000,0.0,0.0,,,,0.0,1.0,
Richard Arnold,53,,,4.6,10.2,.453,1.7,2.2,.739,4.0,,,,,1.8,10.9,
Rob Arnold,76,1,8.0,0.5,1.4,.321,0.2,0.6,.311,0.3,0.8,.328,0.1,0.2,.389,,
Robert Arnold,66,61,27.6,4.1,9.6,.427,2.7,5.3,.507,1.4,4.3,.327,2.5,3.6,.692,1.8,2.6
Rodney Arnold,78,27,17.8,3.5,8.9,.396,,,,,,,2.6,3.3,.777,2.3,1.2
Roger Arnold,22,,,0.2,0.6,.385,0.2,0.2,1.000,0.1,,,,,0.5,0.6,
Ron Arnold,69,51,32.9,6.2,12.7,.487,5.9,11.9,.495,0.3,0.8,.368,3.3,4.6,.715,,
Ron Arnold,6,,,0.5,1.7,.300,0.2,0.7,.250,1.3,,,,,0.2,1.2,
Ronnie Arnold,62,,,2.2,4.8,.451,0.5,0.8,.577,2.9,,,,,1.9,4.8,
Shaka Arnold,101,39,18.7,1.8,4.0,.443,1.7,3.6,.464,0.1,0.4,.262,1.0,1.7,.577,,
Sherrod Arnold,7,0,6.3,0.6,1.4,.400,,,,,,,0.9,1.4,.600,1.4,0.7
Stan Arnold,55,25,34.0,3.8,9.3,.413,,,,,,,3.2,4.3,.751,2.6,
Tim Arnold,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Wayne Arnold,71,53,28.4,3.5,8.2,.426,1.6,3.5,.452,1.9,4.7,.407,1.3,1.9,.705,1.3,2.3
Wayne Arnold,66,13,18.6,2.2,6.0,.357,1.0,2.3,.428,1.2,3.7,.313,0.5,0.6,.897,0.1,2.2
Zane Arnold,87,,,2.3,5.1,.451,2.3,5.0,.454,0.0,0.1,.286,1.2,2.1,.561,,
Anthony Arnolie,99,1,17.0,1.5,3.5,.437,,,,,,,1.7,2.1,.801,1.0,1.7
Jay Arnote,40,12,15.6,3.0,6.6,.454,1.5,1.9,.779,1.6,,,,,1.7,7.5,
J.D. Arnott,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Jim Arnott,8,,,0.5,1.3,.400,0.1,0.8,.167,1.4,,,,,0.6,1.1,
Bob Arnzen,82,,,8.1,16.8,.485,4.1,5.0,.804,11.5,,,,,1.9,20.3,
Jim Arnzen,22,,3.1,0.3,0.6,.429,0.2,0.2,.800,0.4,0.2,0.1,,0.4,0.4,0.7,
Ore Arogundade,125,56,21.1,2.1,5.1,.407,1.2,2.8,.413,0.9,2.3,.399,1.0,1.3,.761,0.7,2.5
Tomie Aromona,33,0,4.9,0.3,0.8,.346,0.2,0.4,.500,0.1,0.4,.214,0.2,0.3,.600,0.2,0.3
Michael Aron,3,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.7,0.0,
Pete Aronchick,27,,31.9,5.7,11.8,.484,3.6,5.2,.686,6.0,1.7,1.0,0.3,2.5,3.1,15.0,
Logan Aronhalt,132,74,23.7,3.4,8.6,.391,1.6,3.9,.414,1.8,4.7,.372,1.5,1.9,.808,1.0,2.0
Kevin Aronis,71,8,14.6,1.8,4.3,.410,0.2,0.5,.438,1.6,3.8,.407,0.3,0.4,.633,0.1,1.0
Doug Aronson,1,0,22.0,0.0,0.0,,,,,,,,0.0,0.0,,1.0,0.0
Aguek Arop,82,8,13.0,1.4,3.0,.474,1.3,2.5,.529,0.1,0.5,.179,0.5,1.0,.532,1.3,1.3
Akol Arop,35,3,9.0,0.9,1.8,.500,0.8,1.5,.529,0.1,0.3,.364,0.4,0.7,.583,0.6,1.7
Manny Arop,124,71,21.6,2.9,6.5,.441,2.0,4.0,.506,0.8,2.5,.334,1.3,1.8,.727,1.1,3.0
Aryan Arora,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Chris Arp,52,,16.7,1.8,4.0,.456,1.6,3.2,.491,0.2,0.8,.308,0.6,1.1,.582,,
Matt Arrigale,42,0,3.1,0.4,0.8,.441,0.4,0.8,.455,0.0,0.0,.000,0.3,0.5,.478,,
Gabe Arrillaga,73,,,1.2,4.1,.295,0.7,1.6,.441,2.0,,,,,1.6,3.1,
John Arrillaga,72,,,4.8,12.0,.399,2.7,3.8,.707,4.8,,,,,1.9,12.3,
Randy Arrillaga,22,0,2.7,0.4,1.1,.333,,,,,,,0.4,0.7,.563,0.2,0.2
Andrew Arrington,14,,,0.1,0.4,.333,0.1,0.4,.333,0.0,0.0,,0.6,0.9,.750,,
Andy Arrington,37,0,4.1,0.4,1.2,.364,,,,,,,0.0,0.1,.333,0.8,0.0
Brent Arrington,136,115,26.9,3.3,8.5,.386,2.3,5.3,.433,1.0,3.2,.308,2.5,3.4,.735,1.1,2.2
Daryl Arrington,14,0,4.1,0.9,2.3,.406,0.6,1.1,.600,0.3,1.2,.235,0.1,0.3,.500,,
Delvon Arrington,118,117,32.3,3.5,8.6,.407,2.5,5.6,.443,1.0,3.0,.340,1.9,2.7,.721,,
Gene Arrington,71,,,3.7,9.7,.386,1.7,2.6,.652,5.8,,,,,2.6,9.2,
Jason Arrington,10,0,1.5,0.1,0.5,.200,0.1,0.4,.250,0.0,0.1,.000,0.2,0.2,1.000,0.1,0.1
Kyle Arrington,25,7,12.6,1.6,2.7,.588,1.6,2.6,.606,0.0,0.1,.000,0.9,1.5,.622,1.3,2.4
Lamont Arrington,44,8,7.8,0.6,1.2,.538,0.6,1.2,.538,0.0,0.0,,0.2,0.6,.308,0.5,0.8
Larry Arrington,24,0,3.5,0.6,1.6,.359,0.5,0.6,.733,0.4,0.5,0.2,0.0,0.8,0.3,1.6,
Marcus Arrington,75,,,2.9,8.3,.350,1.9,2.8,.662,4.1,1.7,,,,2.3,7.6,
Milton Arrington,12,10,20.9,4.2,7.1,.588,4.1,6.9,.590,0.1,0.2,.500,1.3,2.8,.455,,
Raymond Arrington,112,111,35.0,4.1,11.6,.350,1.5,4.7,.320,2.6,7.0,.371,2.3,2.9,.797,0.7,2.1
Stacy Arrington,91,,,2.8,6.0,.462,2.7,5.6,.476,0.1,0.4,.257,1.9,2.8,.675,,
Mike Arrison,7,,,0.3,0.6,.500,0.0,0.0,,0.4,,,,,0.0,0.6,
_ Arrison,24,,,0.7,,,0.6,1.3,.500,,,,,,1.5,2.0,
Fletcher Arritt,42,,,0.9,2.2,.391,1.0,1.2,.769,0.8,,,,,0.9,2.7,
Luis Arrosa,108,14,23.6,5.0,10.1,.491,4.9,10.0,.492,0.0,0.1,.333,2.3,3.7,.627,,
Roger Arrowsmith,18,,,0.6,1.3,.478,0.4,0.7,.583,0.9,,,,,1.2,1.6,
Carlos Arroyo,100,51,32.8,5.6,12.6,.445,3.9,7.5,.516,1.7,5.1,.340,3.0,4.3,.703,,
Jordan Arroyo,30,3,6.3,0.4,0.8,.500,0.4,0.7,.545,0.0,0.1,.000,0.2,0.5,.467,0.6,0.5
Ruben Arroyo-Felix,122,20,13.3,1.6,3.7,.433,1.3,2.6,.503,0.3,1.1,.275,0.4,0.8,.538,0.7,1.4
Peca Arsic,100,56,23.2,4.4,10.1,.437,2.4,5.1,.475,2.0,5.1,.398,1.8,2.3,.788,,
Frank Arsnworthy,51,,,2.5,3.4,.714,1.0,1.6,.605,,,,,,1.6,5.9,
Jesse Arterberry,52,,,2.5,5.2,.474,2.9,4.2,.705,9.3,,,,,2.9,7.9,
Mel Arterberry,71,21,,2.9,6.7,.442,1.1,2.1,.500,4.3,3.9,,,,2.5,7.0,
Thaxter Arterberry,54,,28.6,3.5,8.0,.432,1.1,1.4,.760,3.5,1.4,1.0,0.3,,2.5,8.0,
_ Arterberry,,,,,,,,,,,,,,,,,
Harold Arterburn,35,,,4.4,12.0,.365,3.4,4.6,.738,3.3,,,,,1.5,12.1,
Sam Arterburn,37,2,5.8,0.5,1.3,.347,,,.000,,,,0.4,0.5,.722,,
Jeron Artest,59,25,16.9,1.2,3.6,.333,0.5,1.4,.346,0.7,2.2,.326,0.2,0.4,.538,0.3,1.4
Ron Artest III,34,9,13.8,1.1,2.8,.406,1.1,2.8,.406,0.0,0.0,,0.3,0.9,.344,1.1,1.6
Hasan Artharee,57,29,,4.3,7.6,.570,4.3,7.6,.572,0.0,0.0,.000,2.6,4.1,.644,,
Brad Arthur,9,1,12.0,0.9,2.6,.348,0.3,0.7,.500,0.6,1.9,.294,0.2,0.3,.667,0.2,0.6
Darrell Arthur,78,46,21.9,4.7,8.7,.541,4.7,8.5,.552,0.0,0.2,.118,1.8,2.7,.676,2.2,3.3
Larry Arthur,80,,,2.4,6.1,.398,1.2,1.5,.756,2.6,,,,,1.4,6.0,
Luke Arthur,10,,,0.2,0.5,.400,0.2,0.5,.400,0.0,0.0,,0.2,0.4,.500,,
Paul Arthur,47,6,14.6,1.1,3.9,.297,0.9,2.4,.368,0.3,1.4,.176,0.6,0.9,.614,,
Ray Arthur,56,49,28.5,3.8,7.4,.513,,,,,,,1.7,2.7,.634,6.3,0.9
Robert Arthur,14,,,1.4,4.1,.333,0.2,0.6,.333,2.2,,,,,,2.9,
Bobby Arthur-Williams,33,10,16.2,1.1,2.8,.398,0.8,1.8,.483,0.3,1.1,.257,0.4,0.9,.467,1.1,1.9
Johnny Arthurs,74,49,35.7,8.3,17.2,.483,3.7,5.4,.689,5.9,1.3,,,,2.7,20.3,
Joe Artime,3,0,,,,.000,,,.250,,,,,,,,
Will Artino,135,23,11.1,1.9,3.1,.615,1.9,3.1,.615,0.0,0.0,,0.8,1.4,.560,1.1,2.0
Carl Artis,22,,20.9,1.3,4.1,.308,0.9,2.1,.404,0.4,2.0,.205,0.5,1.0,.476,,
Carlos Artis,14,,,0.1,1.0,.143,0.1,0.8,.182,0.0,0.2,.000,0.0,0.2,.000,,
