name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
J Mcbride,1,0,,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0
John McBride,12,,,0.3,0.8,.333,0.3,0.8,.333,0.0,0.0,,0.3,0.7,.500,,
John McBride,73,46,22.7,2.4,5.8,.424,,,,,,,1.0,1.7,.623,3.7,1.6
John McBride,18,0,1.6,0.1,0.6,.200,0.1,0.3,.167,0.1,0.2,.250,0.1,0.1,.500,0.2,0.2
Justin McBride,72,15,12.3,2.4,4.2,.565,2.4,4.2,.565,0.0,0.0,,1.3,2.1,.611,1.3,2.5
Kevin McBride,88,1,5.3,0.2,0.5,.435,0.2,0.5,.435,0.0,0.0,,0.3,0.4,.757,,
Larry McBride,105,33,20.8,3.6,6.6,.542,,,,,,,1.6,2.5,.646,4.3,0.2
Leroy McBride,39,,,2.3,4.8,.476,2.3,4.7,.484,0.0,0.1,.200,1.5,2.4,.638,,
Mardrez McBride,42,42,26.7,2.9,7.0,.414,1.0,2.1,.472,1.9,4.8,.389,0.8,1.2,.640,0.4,2.3
Mason McBride,96,16,26.9,5.4,11.2,.484,,,,,,,2.5,3.2,.769,3.3,2.7
Mike McBride,64,0,,0.7,1.5,.434,0.7,1.5,.434,0.0,0.0,,0.5,0.7,.833,,
Mike McBride,8,,3.0,0.4,1.4,.273,0.6,0.8,.833,0.9,,,,,0.5,1.4,
Mike McBride,,,,,,,,,,,,,,,,,
Miles McBride,60,30,28.0,4.3,10.3,.419,3.2,7.1,.442,1.2,3.2,.368,2.8,3.6,.785,0.8,2.3
Nolan McBride,56,35,27.2,2.6,6.4,.397,1.8,4.0,.441,0.8,2.5,.326,1.0,1.3,.733,1.3,2.5
O'Neil McBride,11,0,1.8,0.1,0.2,.500,0.1,0.2,.500,0.0,0.0,,0.2,0.4,.500,0.3,0.4
Rich McBride,131,60,22.4,2.1,5.8,.357,0.4,1.2,.348,1.6,4.6,.359,0.5,0.6,.792,0.3,1.3
Ryan McBride,30,14,22.3,2.2,6.4,.351,0.9,2.4,.389,1.3,4.0,.328,0.5,0.7,.700,0.9,2.2
Shamahn McBride,54,,32.8,3.3,7.3,.459,2.3,4.5,.504,1.1,2.8,.387,2.0,2.6,.769,,
Terrance McBride,99,60,25.2,2.4,5.3,.456,1.9,3.6,.539,0.5,1.7,.277,1.2,1.6,.734,0.5,2.1
Tom McBride,19,,,2.6,6.8,.388,1.5,1.8,.853,2.3,,,,,2.6,6.8,
Tom McBride,28,,,0.9,2.8,.325,0.8,1.0,.815,1.6,,,,,0.9,2.6,
Walt McBride,99,59,27.0,4.1,7.9,.515,,,,,,,1.6,2.3,.700,4.3,1.6
William McBride,27,,,1.3,3.5,.368,0.7,1.3,.500,1.3,,,,,0.9,3.2,
Mike McBrien,81,52,,2.8,6.1,.458,2.4,4.8,.492,0.4,1.3,.330,1.2,1.7,.739,0.9,2.2
Austin McBroom,130,77,27.0,3.5,8.8,.401,1.6,3.9,.403,2.0,4.9,.400,2.4,2.9,.832,0.5,1.5
William McBroom,46,9,12.6,2.8,6.2,.453,,,,,,,1.5,2.3,.648,3.1,0.3
James McBryde,37,9,15.4,1.8,4.6,.388,1.8,4.5,.395,0.0,0.1,.000,0.7,1.0,.684,1.1,1.8
Sir McBryde,3,0,1.7,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,0.3,0.7,.500,,
Marvin McBurrows,97,,,1.8,3.7,.481,1.4,2.7,.531,0.4,1.0,.350,0.7,1.3,.516,,
Bob McCabe,43,,,1.0,1.8,.558,,,,,,,0.3,0.4,.579,1.6,0.1
Brad McCabe,12,0,2.8,0.3,0.8,.300,0.1,0.3,.333,0.2,0.6,.286,0.2,0.2,1.000,0.2,0.4
Don McCabe,4,,,1.3,,,0.5,,,,,,,,,3.0,
Frank McCabe,44,,,2.8,,,2.3,3.7,.610,,,,,,2.5,7.9,
Gerry McCabe,40,,,0.8,2.5,.330,0.4,0.7,.536,1.4,,,,,1.4,2.0,
John McCabe,3,,,0.0,0.3,.000,0.0,0.0,,0.7,0.0,,,,0.0,0.0,
Jordan McCabe,108,63,16.6,1.4,4.1,.328,0.6,1.5,.386,0.8,2.6,.294,0.7,0.9,.760,0.2,1.1
Pat McCabe,109,,26.5,2.9,7.7,.375,1.1,2.9,.373,1.8,4.8,.376,1.8,2.4,.748,,
Scott McCabe,36,1,11.2,0.4,0.8,.448,0.4,0.8,.448,0.0,0.0,,0.6,1.0,.657,,
Scott McCabe,41,0,3.6,0.5,1.0,.452,,,,,,,0.1,0.2,.600,,
Zach McCabe,137,40,18.0,2.2,5.4,.405,1.4,3.1,.455,0.8,2.3,.337,1.2,1.6,.762,1.3,2.4
Liam McCabe-Moran,47,0,12.1,1.2,3.3,.350,0.3,0.9,.364,0.8,2.4,.345,0.7,1.0,.660,0.3,1.1
Elijah McCadden,101,68,27.3,3.2,7.0,.459,2.5,4.7,.525,0.7,2.3,.323,1.8,2.8,.634,0.9,3.1
Bill McCadney,75,,,4.6,10.5,.443,3.0,4.5,.657,12.9,,,,,2.7,12.3,
Connor McCaffery,116,65,22.3,1.1,3.3,.339,0.6,1.5,.398,0.5,1.8,.292,1.3,1.8,.733,0.5,2.2
Fran McCaffery,84,11,21.9,1.1,2.8,.377,,,,,,,0.8,1.5,.512,1.2,3.0
Patrick McCaffery,47,13,17.1,2.4,5.8,.423,1.9,4.0,.481,0.5,1.8,.289,1.4,1.8,.762,0.8,2.1
Jesse McCaffie,21,,,1.5,3.6,.427,0.8,1.4,.567,1.7,,,,,2.5,3.9,
Bill McCaffrey,142,54,23.5,5.0,10.2,.490,3.8,7.3,.518,1.2,2.9,.421,3.2,3.7,.857,,
Bob McCaffrey,,,,,,,,,,,,,,,,,
Brendan McCaffrey,58,0,4.8,0.8,2.4,.341,0.6,1.5,.404,0.2,0.8,.224,0.4,0.7,.684,,
Jim McCaffrey,53,53,,8.3,17.0,.488,,,,,,,5.6,7.0,.808,2.4,4.0
Mick McCaffrey,22,0,,0.6,1.5,.406,0.5,1.0,.571,1.2,,,,0.7,0.8,1.7,
Pete McCaffrey,86,23,7.4,2.1,5.3,.403,,,,,,,1.0,1.5,.692,3.1,0.7
Pete McCaffrey,77,,,4.5,10.7,.422,1.7,2.8,.612,5.9,,,,,1.9,10.8,
Tom McCaffrey,48,,,2.5,6.6,.379,1.3,1.7,.747,2.8,,,,,2.0,6.3,
Vinnie McCaffrey,63,2,9.4,0.5,1.9,.252,0.1,0.6,.189,0.4,1.3,.280,0.4,0.5,.750,,
Larry McCage,27,,,1.6,4.2,.386,0.6,1.5,.400,3.7,0.4,0.2,0.1,1.5,2.1,3.9,
Perry McCahill,35,,,2.2,,,1.3,2.7,.479,,,,,,2.8,5.7,
Andy McCain,44,,,4.9,10.3,.475,1.3,1.7,.787,6.1,0.8,,,1.5,3.0,11.1,
Devon McCain,3,0,7.0,0.7,1.0,.667,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,0.7,0.3
Earl McCain,51,,,3.3,7.6,.429,0.6,0.8,.674,2.1,,,,,2.4,7.1,
Eddren McCain,55,32,21.1,1.5,3.9,.384,1.1,2.4,.466,0.4,1.5,.253,0.9,1.4,.628,0.9,1.5
Marco Mccain,60,46,,2.4,5.7,.429,1.0,1.9,.530,1.4,3.8,.378,1.1,1.4,.776,0.6,2.0
R.R. McCain,16,,,0.1,1.0,.125,0.1,0.1,.500,0.8,,,,,0.3,0.3,
Willie McCain,21,0,1.4,0.2,0.8,.250,,,,,,,0.3,0.4,.750,0.2,0.0
_ McCain,20,,,1.5,4.8,.313,0.8,1.2,.696,2.5,,,,,0.8,3.8,
Mickey McCaleb,48,,,1.8,3.7,.480,0.6,0.9,.721,3.6,,,,,1.7,4.2,
Bo McCalebb,128,112,32.2,7.6,16.0,.476,6.7,13.3,.505,0.9,2.7,.333,4.8,7.1,.667,2.0,2.7
Tim McCalister,136,129,35.1,6.5,14.7,.444,,,.414,,,.397,3.0,3.9,.786,,
Brian McCall,30,,,4.3,,,2.4,4.1,.573,,,,,,3.5,10.9,
Brian McCall,,,,,,,,,,,,,,,,,
Calvin McCall,72,13,9.8,1.0,2.3,.429,0.7,1.4,.510,0.3,0.9,.297,0.4,0.6,.674,,
Chris McCall,26,1,7.6,0.8,2.2,.386,0.4,1.1,.379,0.4,1.1,.393,0.5,0.7,.706,0.5,1.0
D.J. McCall,125,95,24.7,2.1,5.0,.427,1.9,4.2,.458,0.2,0.9,.280,1.6,2.4,.652,1.7,2.8
Danny McCall,52,13,11.8,1.6,3.0,.541,1.6,3.0,.541,0.0,0.0,,1.3,1.9,.714,1.2,1.7
Dave Mccall,6,0,4.8,0.7,2.7,.250,0.3,0.3,1.000,0.8,0.2,,,0.2,0.2,1.7,
Frank McCall,65,,,0.9,2.9,.321,0.7,1.0,.642,2.0,,,,,1.1,2.5,
Gerry McCall,14,,,0.4,1.1,.333,0.6,1.0,.571,0.9,0.2,,,,0.4,1.3,
Greg McCall,29,,,3.7,8.9,.420,2.1,4.8,.439,1.6,4.1,.398,1.9,2.6,.711,,
Jeremy McCall,9,0,4.9,0.3,1.3,.250,0.3,1.3,.250,0.0,0.0,,0.2,0.7,.333,0.3,0.7
Joe McCall,37,,23.0,3.1,7.0,.448,0.7,1.1,.595,5.4,1.2,1.1,0.6,1.8,3.0,6.9,
Justin McCall,123,46,17.0,2.1,4.3,.496,2.1,4.1,.509,0.0,0.2,.240,0.9,1.6,.592,1.3,1.7
Leland McCall,43,,,2.4,4.3,.561,2.4,4.3,.561,0.0,0.0,,1.2,2.3,.526,,
Mark McCall,105,28,19.5,2.8,6.2,.454,2.0,3.8,.518,0.8,2.4,.353,1.1,1.5,.744,,
Mike McCall Jr.,133,111,27.8,3.1,7.5,.414,1.9,4.1,.459,1.2,3.4,.359,1.7,2.1,.789,0.6,2.0
Mike McCall,15,0,6.7,0.9,2.1,.452,0.2,0.7,.273,1.5,0.4,,,,0.7,2.1,
Tahjere McCall,117,92,26.0,3.3,7.8,.427,3.1,6.6,.462,0.3,1.2,.230,3.1,4.6,.677,1.5,2.6
x McCall,2,,,0.5,1.5,.333,1.0,2.0,.500,2.0,0.0,,,,2.0,2.0,
Zack McCall,62,1,12.0,1.0,2.4,.407,0.6,1.3,.506,0.3,1.1,.296,0.4,0.8,.563,,
Howie McCallen,52,,,2.3,6.4,.369,1.9,2.9,.653,5.8,0.7,,,,2.4,6.6,
Wayne McCalley,23,,,3.7,7.9,.464,2.9,4.7,.611,7.3,,,,,2.4,10.2,
Ed McCallister,74,8,14.6,1.5,4.1,.360,,,,,,,1.8,2.6,.714,0.9,1.8
Jim McCallister,74,,2.9,2.1,4.9,.421,0.6,0.8,.700,1.6,0.7,,,,1.4,4.7,
Pepper McCallon,2,0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,
Patrick McCallop,13,0,3.8,0.3,0.8,.364,0.2,0.5,.500,0.1,0.4,.200,0.1,0.5,.167,,
Cameron McCallum,45,0,8.0,0.6,1.3,.450,0.6,1.3,.450,0.0,0.0,,0.3,0.6,.480,0.5,0.8
Dale McCallum,70,,,1.5,4.7,.318,1.5,2.3,.654,3.0,,,,,1.6,4.5,
DeAnthony McCallum,64,33,20.9,2.4,5.6,.432,1.5,3.2,.473,0.9,2.4,.375,1.8,2.3,.799,0.3,1.7
Flint McCallum,6,0,1.5,0.2,0.3,.500,,,,,,,0.3,0.3,1.000,0.2,0.0
Ja'Rob McCallum,86,36,21.9,2.8,7.2,.396,1.4,3.3,.423,1.5,3.9,.374,1.1,1.5,.738,0.3,1.9
Jalen McCallum,13,0,5.0,0.8,1.5,.579,0.4,0.6,.625,0.5,0.8,.545,0.2,0.2,.667,0.0,0.1
Jim McCallum,44,,,2.3,5.5,.406,1.3,1.6,.789,1.8,,,,,1.6,5.8,
Ray McCallum,115,,36.3,7.4,14.5,.507,,,,,,,3.6,4.5,.804,2.1,2.4
Ray McCallum,102,101,34.5,5.4,11.5,.465,4.4,8.2,.536,1.0,3.3,.290,4.2,5.8,.723,1.2,3.5
Rob McCallum,64,,,3.1,6.8,.463,2.0,3.2,.637,2.7,,,,,3.0,8.3,
Tre'Darius McCallum,63,63,30.2,4.0,9.0,.450,3.3,6.3,.522,0.8,2.7,.282,1.0,1.5,.699,1.5,4.8
Ken McCally,89,,,2.7,8.9,.304,2.0,3.2,.624,5.3,2.6,,,,3.1,7.4,
Demetri McCamey,139,114,31.5,4.3,10.1,.425,2.6,5.4,.481,1.7,4.7,.361,2.1,2.9,.711,0.5,2.6
Sam McCamey,54,,,5.6,12.0,.468,1.2,3.2,.376,7.5,,,,,3.8,7.5,
Bill McCammon,13,0,4.1,0.8,1.9,.440,,,,,,,0.0,0.3,.000,0.3,0.3
Geoff McCammon,92,48,19.9,3.0,7.2,.425,1.5,3.4,.439,1.6,3.8,.412,1.2,1.6,.757,0.4,1.5
Steve McCammon,75,,,4.5,11.1,.402,2.9,3.9,.746,2.5,,,,,1.9,11.8,
Toby McCammon,50,22,,5.1,9.7,.525,2.2,2.7,.801,2.6,3.8,0.9,,2.9,3.0,12.3,
Chuck McCampbell,72,,,3.7,8.9,.419,2.0,3.2,.630,7.9,,,,,2.7,9.5,
Patrick McCandies,13,13,,0.2,0.9,.167,0.2,0.2,.667,0.0,0.7,.000,0.1,0.2,.333,,
Philip McCandies,114,62,18.6,2.1,4.2,.498,1.9,3.7,.519,0.2,0.5,.350,0.8,1.3,.627,1.8,3.0
Scott McCandlish,79,,,5.1,11.3,.448,2.9,4.2,.685,9.6,1.3,,,1.4,3.1,13.0,
Ron McCane,3,,,0.7,1.3,.500,0.0,1.7,.000,1.3,,,,,1.0,1.3,
Adin McCann,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,.000,,
Billy McCann,58,,,1.4,3.2,.432,0.6,0.9,.700,1.0,0.6,,,,1.1,3.4,
Bob McCann,82,82,31.5,6.9,13.2,.524,,,.550,,,.333,3.7,6.0,.616,,
Bob McCann,15,,,0.4,1.1,.353,1.3,1.7,.769,0.7,,,,,,2.1,
Bob McCann,24,0,8.9,1.7,5.0,.345,0.2,0.5,.455,0.6,,,,,0.9,3.6,
Bob McCann,37,,,0.7,2.3,.306,0.1,0.3,.364,0.6,,,,,0.8,1.5,
Bob McCann,75,,,3.0,,,1.8,1.8,1.023,,,,,,1.3,7.9,
Bob McCann,13,,,0.4,,,0.2,,,,,,,,,1.0,
Brad McCann,26,,2.3,0.2,0.4,.545,,,.625,,,,0.2,0.3,.556,,
Brendan McCann,62,,,4.8,10.7,.450,3.3,4.1,.792,6.3,,,,,2.0,12.9,
D McCann,22,,,1.7,4.0,.432,1.2,1.7,.711,1.2,,,,,0.7,4.7,
Dennis McCann,18,,,0.8,2.9,.264,0.9,1.1,.800,1.1,,,,,1.4,2.4,
Dick McCann,45,,,2.9,8.7,.338,2.6,4.1,.628,2.6,,,,,2.7,8.4,
Mike McCann,40,,,0.8,1.5,.500,0.5,0.8,.581,2.2,0.2,0.2,0.1,0.8,1.6,2.0,
Pete McCann,2,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,,
Tom McCann,13,,,0.2,0.6,.250,0.1,0.2,.500,0.2,,,,,0.1,0.4,
_ McCann,5,0,5.4,0.6,1.6,.375,,,,,,,0.0,0.2,.000,2.0,0.4
Pat McCanna,26,0,6.5,0.8,1.5,.526,0.6,0.7,.789,2.0,0.2,,,0.4,1.9,2.1,
Curtis McCants,81,59,27.4,5.9,13.2,.448,4.8,9.9,.483,1.1,3.3,.345,4.3,5.4,.803,,
Ed McCants,90,62,25.4,4.5,10.7,.424,1.9,3.8,.501,2.6,6.9,.381,1.6,2.1,.787,1.1,1.7
Glen McCants,108,60,18.3,2.2,4.1,.521,,,,,,,1.0,1.6,.667,3.6,0.5
Howard McCants,30,,,1.3,,,1.3,3.5,.368,7.3,,,,,2.1,4.0,
Johnny McCants,130,54,21.0,2.7,4.8,.566,2.2,3.2,.675,0.5,1.6,.341,1.2,2.2,.555,2.0,3.2
Marcus McCants,28,2,14.6,1.4,3.9,.367,0.3,0.9,.292,1.2,3.0,.388,0.3,0.4,.636,0.6,0.9
Melvin McCants,125,121,27.2,4.6,8.1,.562,,,.564,,,,3.3,5.1,.646,,
Rashad McCants,98,90,29.2,6.3,12.9,.486,4.0,7.4,.538,2.3,5.4,.415,2.8,3.8,.721,1.5,2.6
Rodney McCants,90,,,2.8,5.4,.515,,,,,,,1.4,2.3,.603,3.3,
Ron McCants,107,2,10.3,2.5,5.2,.480,,,.541,,,.357,1.5,2.5,.607,,
Sam McCants,29,,,10.7,25.0,.426,3.1,4.0,.761,5.6,,,,,2.4,24.0,
Scott McCants,55,13,20.3,4.3,8.9,.480,,,,,,,1.5,2.1,.686,4.4,0.4
David McCardle,73,,17.0,1.0,2.9,.349,0.4,0.9,.431,1.2,1.3,,,,0.9,2.4,
Craig McCargo,17,0,5.9,0.6,2.3,.256,0.4,1.2,.333,0.2,1.1,.167,0.2,0.5,.500,0.4,0.7
Jim McCargo,80,,,6.1,12.5,.487,4.2,6.4,.647,11.7,,,,,2.9,16.4,
Bobby McCarley,30,,,1.4,3.9,.368,0.5,0.8,.609,2.3,,,,,0.8,3.3,
Gene McCarley,70,,,3.8,9.7,.395,2.1,3.7,.574,5.6,,,,,2.7,9.8,
Henry McCarley,3,,,0.0,0.7,.000,0.0,0.3,.000,1.0,,,,,0.7,0.0,
Mark McCarroll,116,10,11.7,1.3,2.9,.438,1.1,2.3,.477,0.2,0.7,.303,0.6,1.1,.496,0.7,1.4
J Mccarron,2,,,0.0,0.5,.000,0.0,,,0.5,,,,,0.0,0.0,
Andre McCarter,86,,,2.8,6.7,.416,1.3,1.9,.714,1.9,4.4,,,,1.5,6.9,
K Mccarter,6,0,4.0,0.2,0.5,.333,0.2,0.5,.333,0.0,0.0,,0.8,1.3,.625,,
Reco McCarter,102,76,24.1,3.3,7.3,.450,2.5,4.5,.565,0.8,2.8,.268,2.0,3.1,.644,1.5,2.5
Reco McCarter,26,0,6.3,1.2,2.8,.425,0.8,1.9,.412,0.4,1.4,.308,0.2,0.5,.500,,
Rob McCarter,50,0,6.5,0.7,1.8,.393,0.6,0.8,.725,1.2,0.2,,,,1.3,2.0,
Toby McCarter,3,0,3.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.7,1.3,.500,,
Willie McCarter,82,,,8.5,19.1,.443,2.9,4.0,.717,3.8,,,,,1.8,19.8,
Aaron McCarthy,109,29,23.4,1.4,3.3,.433,,,,,,,0.9,1.3,.745,1.1,3.8
Acoydan McCarthy,23,0,4.7,0.3,0.9,.333,0.3,0.7,.353,0.0,0.2,.250,0.1,0.4,.333,0.0,0.5
Andrew McCarthy,88,51,21.5,3.2,5.9,.533,3.1,5.7,.545,0.0,0.2,.222,1.4,2.3,.599,1.6,3.8
Andrew McCarthy,11,0,2.0,0.3,0.7,.375,0.3,0.7,.375,0.0,0.0,,0.2,0.4,.500,0.4,0.3
Bob McCarthy,10,,,0.1,0.6,.167,0.4,0.7,.571,0.8,,,,,0.4,0.6,
Brendan McCarthy,5,,2.8,0.2,0.6,.333,0.0,0.2,.000,0.6,0.0,,,,0.4,0.4,
Chris McCarthy,32,27,25.9,2.3,5.6,.408,2.2,5.2,.424,0.1,0.4,.214,0.8,1.3,.610,,
Colin McCarthy,11,0,4.0,0.3,0.9,.300,0.3,0.6,.429,0.0,0.3,.000,0.5,0.8,.556,0.0,0.5
Dick McCarthy,2,,,0.5,,,0.0,,,,,,,,,1.0,
Emmett McCarthy,45,,,4.4,11.4,.381,1.8,2.7,.642,5.6,,,,,1.9,10.5,
Greg McCarthy,90,18,10.6,1.2,2.4,.495,1.1,2.3,.502,0.1,0.2,.412,0.4,0.7,.563,0.7,1.0
Jack McCarthy,83,,,2.9,7.0,.418,1.9,3.1,.618,4.6,,,,,1.0,7.7,
Jim McCarthy,4,,,0.0,0.5,.000,0.5,0.5,1.000,0.3,0.5,,,,0.3,0.5,
Jim McCarthy,48,,,1.0,3.4,.296,0.5,0.8,.564,1.9,,,,,0.9,2.5,
Joe McCarthy,83,20,22.9,2.6,6.4,.404,1.7,3.6,.460,0.9,2.7,.329,1.3,1.8,.712,,
John McCarthy,77,,,5.4,14.0,.386,3.6,4.6,.779,10.5,,,,,2.3,14.4,
John McCarthy,10,,,0.1,0.5,.200,0.2,0.2,1.000,0.2,0.2,,,,0.2,0.4,
John McCarthy,3,,,0.0,0.3,.000,0.3,0.7,.500,0.3,,,,,0.7,0.3,
John McCarthy,61,,,6.4,17.7,.365,6.1,8.2,.744,7.5,,,,,2.8,19.0,
John Mccarthy,5,0,1.0,0.2,0.2,1.000,0.2,0.2,1.000,0.0,0.0,,0.0,0.0,,,
Justin McCarthy,35,,,2.3,6.7,.335,1.4,2.0,.725,3.8,,,,,1.3,5.9,
Kevin McCarthy,22,0,5.4,0.5,1.1,.440,0.5,1.1,.440,0.0,0.0,,0.5,0.8,.556,0.2,0.5
Kevin McCarthy,114,70,23.2,2.2,4.4,.487,2.1,4.4,.491,0.0,0.1,.300,1.8,2.9,.619,,
Kevin McCarthy,42,,17.2,0.9,2.2,.407,,,,,,,0.8,1.0,.727,1.0,1.9
Marty McCarthy,15,0,2.3,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,0.1,0.1,.500,,
Matthew McCarthy,131,65,19.4,2.8,5.3,.525,2.7,4.7,.566,0.1,0.6,.195,0.9,1.6,.565,1.8,3.5
Mike McCarthy,53,,21.9,2.0,5.4,.366,0.7,1.7,.396,1.3,3.7,.352,0.7,1.0,.691,,
Ray McCarthy,24,,10.1,1.4,2.8,.493,0.4,0.7,.625,2.0,0.2,0.1,0.2,0.5,1.4,3.2,
Scott McCarthy,60,51,32.9,2.6,5.8,.443,,,,,,,1.4,2.0,.697,2.9,2.1
Sean Mccarthy,85,10,9.6,0.8,1.6,.522,0.8,1.6,.522,0.0,0.0,,0.2,0.5,.413,0.7,1.4
Sean McCarthy,79,27,11.7,0.9,2.3,.413,0.9,2.3,.413,0.0,0.0,,0.3,0.8,.393,1.2,2.4
Steve McCarthy,4,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,0.5,0.0,
Tom McCarthy,16,,,0.0,0.5,.000,0.3,0.4,.833,0.3,0.1,,,,0.3,0.3,
Tommy McCarthy,66,27,13.5,1.3,4.0,.318,0.6,1.8,.319,0.7,2.2,.317,0.9,1.0,.826,0.1,0.9
W.J. McCarthy,7,,,0.6,,,0.3,0.6,.500,,,,,,0.6,1.4,
_ McCarthy,4,,,0.0,0.3,.000,0.0,0.0,,0.3,0.0,,,1.3,0.8,0.0,
_ McCarthy,16,,,0.6,,,0.4,,,,,,,,,1.6,
Jake McCartney,52,27,16.6,1.1,3.0,.354,1.0,2.7,.366,0.1,0.3,.250,0.3,0.5,.667,0.9,1.5
John McCartney,,,,,,,,,,,,,,,,,
Bob McCarty,83,,,7.7,16.3,.475,4.1,5.4,.760,6.2,,,,,2.2,19.6,
Dave Mccarty,1,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0
John McCarty,20,1,2.2,0.3,0.7,.429,0.2,0.3,.667,0.1,0.4,.250,0.0,0.0,,0.2,0.3
Kelly McCarty,117,23,31.4,4.5,10.6,.421,3.6,7.6,.470,0.9,3.0,.297,2.0,2.9,.691,,
Marques McCarty,23,0,2.7,0.3,0.7,.400,0.3,0.6,.429,0.0,0.0,.000,0.2,0.5,.417,0.0,0.2
Matt McCarty,10,0,2.8,0.0,0.4,.000,0.0,0.3,.000,0.0,0.1,.000,0.3,0.4,.750,,
Mickey McCarty,24,,,2.4,6.8,.350,1.8,2.9,.638,5.8,,,,,1.9,6.6,
Micky McCarty,74,,,6.0,14.7,.407,3.4,5.0,.688,10.7,,,,,3.0,15.4,
Noah McCarty,124,27,16.0,1.5,3.6,.423,1.3,2.7,.470,0.3,0.9,.282,0.6,1.1,.574,1.0,2.4
Steven McCarty,8,0,2.4,0.1,0.6,.200,0.1,0.5,.250,0.0,0.1,.000,0.0,0.0,,0.1,0.0
Thurston McCarty,37,7,9.1,0.9,2.4,.356,0.4,0.9,.485,0.4,1.5,.281,0.3,0.5,.667,0.4,0.9
Tommy McCarty,11,0,2.2,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.4,0.5,.667,,
Vernon McCarty,6,0,2.3,0.2,0.5,.333,0.2,0.3,.500,0.0,0.2,.000,0.0,0.0,,0.0,0.5
Walter McCarty,103,69,20.5,3.4,6.6,.515,2.7,4.8,.557,0.7,1.8,.401,1.6,2.4,.684,,
Josh McCarver,51,20,12.0,1.5,2.5,.609,1.5,2.5,.609,0.0,0.0,,0.7,1.2,.556,1.1,2.1
Wally McCarvill,42,,,4.3,11.6,.368,4.2,6.6,.641,16.7,,,,,3.3,12.7,
Amal McCaskill,111,30,19.8,3.0,5.4,.545,2.9,5.4,.546,0.0,0.0,.400,1.8,2.8,.644,,
Carrington McCaskill,5,0,6.0,0.8,0.8,1.000,0.8,0.8,1.000,0.0,0.0,,0.6,1.8,.333,0.4,0.6
Khalid McCaskill,9,1,4.7,0.7,1.7,.400,0.6,1.1,.500,0.1,0.6,.200,0.0,0.1,.000,0.2,0.8
Mike McCaskill,108,,32.0,3.5,6.1,.572,,,.594,,,,2.1,3.2,.672,,
Todd McCaskill,20,,5.0,0.4,1.0,.421,,,,,,,0.3,0.7,.357,1.5,0.3
Grant McCasland,47,1,7.3,0.2,0.9,.205,0.1,0.6,.214,0.1,0.3,.188,0.2,0.6,.370,,
Josh Mccasland,8,8,,0.4,2.0,.188,0.3,1.1,.222,0.1,0.9,.143,0.8,0.8,1.000,,
Boyd McCaslin,41,,,1.4,,,1.0,1.8,.542,,,,,,1.4,3.7,
Don McCaslin,24,,,3.0,9.8,.301,1.5,2.4,.603,,,,,,2.4,7.4,
Ray McCaslin,21,,,1.3,,,1.4,2.5,.547,,,,,,1.9,4.0,
Mark McCathrion,104,59,29.5,5.5,10.9,.501,,,.512,,,.410,2.2,2.9,.739,,
Dan McCaughey,36,,,1.0,2.5,.416,1.2,2.9,.400,0.0,0.0,,1.0,1.4,.706,,
Kevin McCaughey,9,0,3.8,0.1,0.1,1.000,0.1,0.1,1.000,0.0,0.0,,0.0,0.0,,0.0,0.1
Robert McCaughey,1,,,0.0,2.0,.000,0.0,0.0,,0.0,,,,,0.0,0.0,
Ben McCauley,124,81,24.2,3.5,6.6,.535,3.5,6.5,.539,0.0,0.1,.250,2.1,3.0,.691,1.7,3.3
Bob McCauley,4,,,0.8,1.3,.600,1.0,1.0,1.000,0.5,,,,,1.3,2.5,
Bruce McCauley,61,,,3.7,7.9,.464,2.3,3.0,.767,2.1,,,,,1.3,9.6,
Carlos McCauley,118,67,22.1,1.3,3.5,.383,0.9,2.4,.379,0.4,1.1,.392,0.6,0.9,.686,,
Courvoisier McCauley,32,0,11.7,1.1,3.0,.365,0.4,0.8,.519,0.7,2.2,.304,0.4,0.5,.813,0.3,1.2
Edward McCauley,35,,,3.3,11.9,.280,2.5,4.4,.561,,,,,,2.6,9.1,
Jack McCauley,53,,,1.2,3.0,.386,1.9,2.8,.676,0.9,,,,,1.1,4.2,
Jaqwan McCauley,2,0,7.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,0.5,1.0,.500,0.0,1.0
Karl McCauley,45,,,3.0,6.7,.439,1.3,4.1,.321,0.4,1.2,.333,0.4,0.6,.621,,
Rodney McCauley,99,52,17.0,1.0,2.4,.411,0.8,1.8,.446,0.2,0.7,.318,0.7,1.2,.564,0.9,1.5
